originid,destinationid,distance,duration
56,48,937,668
56,49,2154,1684
56,51,2126,1586
56,52,2054,1537
56,53,2154,1684
56,54,626,436
56,55,2075,1545
56,57,124,137
56,58,327,245
56,59,599,409
56,60,1569,1180
56,61,371,251
56,62,502,353
56,63,486,355
56,64,1217,891
56,65,1381,987
56,66,2075,1545
56,67,1145,858
56,68,1673,1229
56,69,1402,1056
56,70,845,603
56,71,2154,1684
56,72,1010,781
56,73,1145,840
56,74,899,675
56,75,2154,1684
56,76,937,668
56,77,1175,860
56,78,1655,1240
56,79,238,231
56,80,2154,1684
56,81,963,740
56,82,1773,1300
56,83,1145,858
56,84,1145,840
56,86,1895,1374
57,1,1503,1088
57,2,2331,1774
57,3,861,634
57,4,2390,1774
57,5,2728,2122
57,6,505,360
57,7,1737,1340
57,8,649,448
57,9,49,40
57,10,988,741
57,11,1228,923
57,12,2243,1727
57,13,1028,747
57,14,649,448
57,15,944,691
57,16,988,741
57,17,1587,1336
57,18,2243,1727
57,19,2842,2153
57,20,1269,953
57,21,2846,2079
57,22,988,741
57,23,2465,1847
57,24,2203,1573
57,25,619,460
57,26,1341,1004
57,27,2062,1581
57,28,1310,983
57,29,0,0
57,30,988,741
57,31,464,344
57,32,988,741
57,33,1852,1429
57,34,52,42
57,35,1797,1342
57,36,1449,1129
57,37,1972,1515
57,38,1821,1361
57,39,0,0
57,40,707,511
57,41,1972,1515
57,42,1355,1028
57,43,1732,1334
57,44,626,466
57,45,988,741
57,46,2243,1727
57,47,1134,860
57,48,988,741
57,49,2243,1727
57,51,2177,1661
57,52,2105,1612
57,53,2243,1727
57,54,750,549
57,55,2126,1621
57,56,124,113
57,58,427,297
57,59,723,522
57,60,1620,1255
57,61,495,364
57,62,626,466
57,63,586,406
57,64,1341,1004
57,65,1505,1100
57,66,2126,1621
57,67,1208,883
57,68,1797,1342
57,69,1453,1131
57,70,969,716
57,71,2243,1727
57,72,1110,832
57,73,1269,953
57,74,1023,788
57,75,2243,1727
57,76,988,741
57,77,1300,973
57,78,1705,1315
57,79,140,113
57,80,2243,1727
57,81,1026,758
57,82,1897,1413
57,83,1208,883
57,84,1269,953
57,86,1957,1393
58,1,1756,1303
58,2,2029,1532
58,3,434,337
58,4,2088,1533
58,5,2300,1826
58,6,78,69
58,7,1636,1248
58,8,258,177
58,9,408,363
58,10,981,719
58,11,927,681
58,12,1816,1430
58,13,600,450
58,14,258,177
58,15,643,450
58,16,981,719
58,17,1285,1094
58,18,1816,1430
58,19,3096,2371
58,20,967,711
58,21,3100,2298
58,22,981,719
58,23,2163,1605
58,24,2456,1791
58,25,335,225
58,26,1039,763
58,27,1941,1457
58,28,1008,742
58,29,427,372
58,30,981,719
58,31,367,261
58,32,981,719
58,33,1550,1188
58,34,410,365
58,35,1495,1100
58,36,1442,1105
58,37,1670,1273
58,38,1519,1119
58,39,427,372
58,40,626,450
58,41,1670,1273
58,42,928,731
58,43,1724,1311
58,44,328,221
58,45,981,719
58,46,1816,1430
58,47,1398,1114
58,48,981,719
58,49,1816,1430
58,51,2169,1638
58,52,1923,1446
58,53,1816,1430
58,54,456,310
58,55,2118,1597
58,56,327,272
58,57,427,372
58,59,642,461
58,60,1613,1231
58,61,398,282
58,62,328,221
58,63,159,109
58,64,1039,763
58,65,1424,1039
58,66,2118,1597
58,67,1472,1130
58,68,1495,1100
58,69,1446,1108
58,70,667,475
58,71,1816,1430
58,72,683,535
58,73,967,711
58,74,881,664
58,75,1816,1430
58,76,981,719
58,77,998,731
58,78,1698,1291
58,79,498,435
58,80,1816,1430
58,81,1290,1012
58,82,1595,1171
58,83,1472,1130
58,84,967,711
58,86,2211,1611
59,1,1114,842
59,2,2179,1696
59,3,987,848
59,4,1886,1472
59,5,2626,2113
59,6,720,644
59,7,1088,856
59,8,589,512
59,9,772,724
59,10,338,258
59,11,1077,845
59,12,2152,1767
59,13,1096,913
59,14,589,512
59,15,763,596
59,16,338,258
59,17,1436,1258
59,18,2152,1767
59,19,2453,1911
59,20,1118,875
59,21,2457,1837
59,22,338,258
59,23,2313,1769
59,24,1814,1331
59,25,555,478
59,26,1007,836
59,27,1412,1097
59,28,1159,906
59,29,724,684
59,30,338,258
59,31,501,439
59,32,338,258
59,33,1403,1081
59,34,775,727
59,35,1548,1234
59,36,799,645
59,37,1523,1166
59,38,1670,1283
59,39,724,684
59,40,16,13
59,41,1523,1166
59,42,1424,1194
59,43,1082,850
59,44,562,484
59,45,338,258
59,46,2152,1767
59,47,1490,1233
59,48,338,258
59,49,2152,1767
59,51,1527,1177
59,52,1455,1128
59,53,2152,1767
59,54,625,528
59,55,1476,1136
59,56,599,548
59,57,723,684
59,58,642,575
59,60,970,771
59,61,490,426
59,62,562,484
59,63,735,637
59,64,1007,836
59,65,782,578
59,66,1476,1136
59,67,1080,849
59,68,1548,1234
59,69,803,647
59,70,817,628
59,71,2152,1767
59,72,1178,998
59,73,1118,875
59,74,270,236
59,75,2152,1767
59,76,338,258
59,77,1049,864
59,78,1056,830
59,79,841,781
59,80,2152,1767
59,81,1262,1035
59,82,1677,1323
59,83,1080,849
59,84,1118,875
59,86,1568,1150
60,1,1497,1213
60,2,1404,1105
60,3,1471,1291
60,4,915,706
60,5,1850,1521
60,6,1665,1437
60,7,117,90
60,8,1342,1138
60,9,1666,1483
60,10,632,536
60,11,853,696
60,12,1643,1302
60,13,1537,1283
60,14,1342,1138
60,15,1309,1067
60,16,632,536
60,17,1212,1109
60,18,1643,1302
60,19,2586,2057
60,20,894,726
60,21,2590,1983
60,22,632,536
60,23,1403,1075
60,24,1945,1475
60,25,1308,1104
60,26,667,573
60,27,449,332
60,28,935,756
60,29,1617,1443
60,30,632,536
60,31,1255,1065
60,32,632,536
60,33,486,360
60,34,1669,1485
60,35,610,473
60,36,314,239
60,37,605,446
60,38,701,541
60,39,1617,1443
60,40,987,837
60,41,605,446
60,42,1886,1613
60,43,601,448
60,44,1315,1110
60,45,632,536
60,46,1643,1302
60,47,1895,1620
60,48,632,536
60,49,1643,1302
60,51,776,583
60,52,492,363
60,53,1643,1302
60,54,1297,1088
60,55,941,682
60,56,1594,1390
60,57,1617,1443
60,58,1575,1357
60,59,970,825
60,61,1244,1052
60,62,1315,1110
60,63,1489,1263
60,64,667,573
60,65,1343,1092
60,66,941,682
60,67,1485,1244
60,68,610,473
60,69,167,128
60,70,1257,1022
60,71,1643,1302
60,72,1641,1417
60,73,894,726
60,74,836,688
60,75,1643,1302
60,76,632,536
60,77,708,602
60,78,472,346
60,79,1610,1443
60,80,1643,1302
60,81,1667,1422
60,82,759,580
60,83,1485,1244
60,84,894,726
60,86,1878,1443
61,1,1643,1252
61,2,1838,1411
61,3,576,482
61,4,1897,1412
61,5,2277,1833
61,6,476,426
61,7,1361,1127
61,8,178,146
61,9,544,530
61,10,612,531
61,11,736,560
61,12,1793,1437
61,13,685,547
61,14,178,146
61,15,452,329
61,16,612,531
61,17,1094,973
61,18,1793,1437
61,19,2983,2321
61,20,777,591
61,21,2987,2247
61,22,612,531
61,23,1972,1484
61,24,2344,1741
61,25,144,112
61,26,848,642
61,27,1686,1368
61,28,817,621
61,29,495,490
61,30,612,531
61,31,31,29
61,32,612,531
61,33,1360,1067
61,34,547,532
61,35,1304,979
61,36,1073,915
61,37,1479,1152
61,38,1328,998
61,39,495,490
61,40,513,399
61,41,1479,1152
61,42,1013,828
61,43,1355,1121
61,44,151,118
61,45,612,531
61,46,1793,1437
61,47,1442,1195
61,48,612,531
61,49,1793,1437
61,51,1800,1448
61,52,1732,1325
61,53,1793,1437
61,54,265,189
61,55,1749,1407
61,56,371,354
61,57,495,490
61,58,398,357
61,59,530,410
61,60,1244,1041
61,62,151,118
61,63,325,271
61,64,848,642
61,65,1312,988
61,66,1749,1407
61,67,1516,1211
61,68,1304,979
61,69,1077,918
61,70,476,354
61,71,1793,1437
61,72,768,632
61,73,777,591
61,74,548,439
61,75,1793,1437
61,76,612,531
61,77,807,611
61,78,1329,1101
61,79,608,585
61,80,1793,1437
61,81,1334,1093
61,82,1405,1050
61,83,1516,1211
61,84,777,591
61,86,2098,1560
62,1,1715,1306
62,2,1781,1365
62,3,421,360
62,4,1840,1366
62,5,2189,1768
62,6,343,321
62,7,1388,1081
62,8,117,97
62,9,675,628
62,10,683,585
62,11,678,514
62,12,1705,1373
62,13,587,470
62,14,117,97
62,15,394,282
62,16,683,585
62,17,1037,927
62,18,1705,1373
62,19,3054,2375
62,20,719,544
62,21,3058,2301
62,22,683,585
62,23,1915,1438
62,24,2415,1794
62,25,7,4
62,26,791,596
62,27,1692,1289
62,28,760,575
62,29,626,588
62,30,683,585
62,31,162,127
62,32,683,585
62,33,1302,1021
62,34,678,630
62,35,1247,933
62,36,1144,969
62,37,1422,1106
62,38,1271,952
62,39,626,588
62,40,584,453
62,41,1422,1106
62,42,915,751
62,43,1426,1175
62,44,0,0
62,45,683,585
62,46,1705,1373
62,47,1573,1293
62,48,683,585
62,49,1705,1373
62,51,1871,1502
62,52,1675,1279
62,53,1705,1373
62,54,207,143
62,55,1820,1461
62,56,502,451
62,57,626,588
62,58,326,298
62,59,601,464
62,60,1315,1095
62,61,151,114
62,63,169,149
62,64,791,596
62,65,1383,1042
62,66,1820,1461
62,67,1647,1309
62,68,1247,933
62,69,1148,972
62,70,419,308
62,71,1705,1373
62,72,670,556
62,73,719,544
62,74,619,493
62,75,1705,1373
62,76,683,585
62,77,750,564
62,78,1400,1155
62,79,739,683
62,80,1705,1373
62,81,1465,1191
62,82,1347,1004
62,83,1647,1309
62,84,719,544
62,86,2169,1614
63,1,1888,1424
63,2,1869,1423
63,3,275,230
63,4,1929,1424
63,5,2141,1716
63,6,174,173
63,7,1477,1139
63,8,188,132
63,9,567,515
63,10,857,704
63,11,767,572
63,12,1657,1320
63,13,441,340
63,14,188,132
63,15,483,340
63,16,857,704
63,17,1126,985
63,18,1657,1320
63,19,3228,2493
63,20,808,602
63,21,3232,2420
63,22,857,704
63,23,2004,1496
63,24,2588,1913
63,25,176,116
63,26,880,653
63,27,1781,1347
63,28,849,633
63,29,586,524
63,30,857,704
63,31,335,246
63,32,857,704
63,33,1391,1078
63,34,570,517
63,35,1336,991
63,36,1318,1088
63,37,1511,1164
63,38,1360,1010
63,39,586,524
63,40,758,572
63,41,1511,1164
63,42,769,622
63,43,1600,1294
63,44,169,112
63,45,857,704
63,46,1657,1320
63,47,1557,1265
63,48,857,704
63,49,1657,1320
63,51,2045,1621
63,52,1764,1336
63,53,1657,1320
63,54,296,200
63,55,1994,1580
63,56,486,424
63,57,586,524
63,58,159,152
63,59,774,583
63,60,1489,1214
63,61,325,232
63,62,169,112
63,64,880,653
63,65,1556,1161
63,66,1994,1580
63,67,1631,1282
63,68,1336,991
63,69,1322,1091
63,70,508,365
63,71,1657,1320
63,72,524,426
63,73,808,602
63,74,793,612
63,75,1657,1320
63,76,857,704
63,77,838,622
63,78,1574,1274
63,79,658,587
63,80,1657,1320
63,81,1449,1164
63,82,1436,1062
63,83,1631,1282
63,84,808,602
63,86,2343,1733
64,1,1674,1389
64,2,1239,960
64,3,851,774
64,4,1296,953
64,5,1686,1376
64,6,1054,942
64,7,784,630
64,8,843,718
64,9,1390,1240
64,10,669,573
64,11,299,222
64,12,1478,1157
64,13,917,766
64,14,843,718
64,15,688,550
64,16,669,573
64,17,657,635
64,18,1478,1157
64,19,3014,2458
64,20,340,252
64,21,3018,2384
64,22,669,573
64,23,1373,1033
64,24,2374,1878
64,25,784,666
64,26,0,0
64,27,1109,871
64,28,381,282
64,29,1341,1200
64,30,669,573
64,31,877,739
64,32,669,573
64,33,758,607
64,34,1393,1242
64,35,706,528
64,36,496,419
64,37,878,693
64,38,730,547
64,39,1341,1200
64,40,1024,874
64,41,878,693
64,42,1266,1096
64,43,779,624
64,44,791,671
64,45,669,573
64,46,1478,1157
64,47,2088,1783
64,48,669,573
64,49,1478,1157
64,51,1224,951
64,52,1131,865
64,53,1478,1157
64,54,677,571
64,55,1173,910
64,56,1217,1063
64,57,1341,1200
64,58,1039,915
64,59,1007,861
64,60,667,545
64,61,848,711
64,62,791,671
64,63,880,763
64,65,1380,1128
64,66,1173,910
64,67,1679,1400
64,68,706,528
64,69,500,421
64,70,636,505
64,71,1478,1157
64,72,1021,900
64,73,340,252
64,74,873,725
64,75,1478,1157
64,76,669,573
64,77,41,28
64,78,752,605
64,79,1455,1294
64,80,1478,1157
64,81,1860,1585
64,82,806,599
64,83,1679,1400
64,84,340,252
64,86,2129,1698
65,1,565,433
65,2,2619,2044
65,3,1742,1381
65,4,2259,1725
65,5,3066,2460
65,6,1502,1206
65,7,1460,1109
65,8,1344,1046
65,9,1554,1286
65,10,711,509
65,11,1679,1308
65,12,2858,2241
65,13,1851,1447
65,14,1344,1046
65,15,1400,1091
65,16,711,509
65,17,2037,1721
65,18,2858,2241
65,19,1904,1501
65,20,1720,1338
65,21,1908,1428
65,22,711,509
65,23,2753,2117
65,24,1265,921
65,25,1310,1012
65,26,1380,1088
65,27,1785,1349
65,28,1761,1369
65,29,1506,1246
65,30,711,509
65,31,1257,973
65,32,711,509
65,33,1776,1333
65,34,1557,1288
65,35,1921,1486
65,36,1172,897
65,37,1896,1419
65,38,2012,1554
65,39,1506,1246
65,40,798,574
65,41,1896,1419
65,42,2179,1728
65,43,1153,887
65,44,1317,1017
65,45,711,509
65,46,2858,2241
65,47,941,824
65,48,711,509
65,49,2858,2241
65,51,1647,1252
65,52,1828,1380
65,53,2858,2241
65,54,1380,1062
65,55,1446,1101
65,56,1381,1109
65,57,1505,1246
65,58,1424,1137
65,59,782,562
65,60,1343,1023
65,61,1246,960
65,62,1317,1017
65,63,1491,1170
65,64,1380,1088
65,66,1446,1101
65,67,531,440
65,68,1921,1486
65,69,1176,900
65,70,1453,1123
65,71,2858,2241
65,72,1934,1532
65,73,1720,1338
65,74,731,521
65,75,2858,2241
65,76,711,509
65,77,1422,1117
65,78,1331,1018
65,79,1469,1253
65,80,2858,2241
65,81,713,625
65,82,2050,1576
65,83,531,440
65,84,1720,1338
65,86,1019,741
66,1,1188,985
66,2,2224,1695
66,3,2023,1716
66,4,1553,1146
66,5,2670,2111
66,6,2171,1808
66,7,1016,751
66,8,1848,1509
66,9,2171,1854
66,10,1138,907
66,11,1471,1164
66,12,2463,1908
66,13,2089,1708
66,14,1848,1509
66,15,1871,1519
66,16,1138,907
66,17,1830,1577
66,18,2463,1908
66,19,2165,1751
66,20,1512,1194
66,21,2169,1677
66,22,1138,907
66,23,2040,1517
66,24,1524,1169
66,25,1814,1475
66,26,1173,944
66,27,1134,834
66,28,1553,1225
66,29,2123,1814
66,30,1138,907
66,31,1760,1436
66,32,1138,907
66,33,1429,1049
66,34,2174,1856
66,35,1492,1123
66,36,825,613
66,37,1436,1058
66,38,1583,1191
66,39,2123,1814
66,40,1492,1208
66,41,1436,1058
66,42,2438,2038
66,43,394,292
66,44,1820,1480
66,45,1138,907
66,46,2463,1908
66,47,1586,1392
66,48,1138,907
66,49,2463,1908
66,51,355,277
66,52,1174,865
66,53,2463,1908
66,54,1884,1525
66,55,0,0
66,56,2100,1760
66,57,2122,1814
66,58,2080,1728
66,59,1476,1195
66,60,941,694
66,61,1749,1423
66,62,1820,1480
66,63,1994,1633
66,64,1173,944
66,65,1446,1185
66,67,1176,1016
66,68,1492,1123
66,69,829,616
66,70,1809,1447
66,71,2463,1908
66,72,2193,1842
66,73,1512,1194
66,74,1342,1059
66,75,2463,1908
66,76,1138,907
66,77,1214,973
66,78,571,423
66,79,2115,1813
66,80,2463,1908
66,81,1358,1193
66,82,1641,1230
66,83,1176,1016
66,84,1512,1194
66,86,1457,1137
67,1,295,204
67,2,2855,2176
67,3,1906,1516
67,4,2388,1765
67,5,3301,2592
67,6,1550,1246
67,7,1602,1191
67,8,1643,1258
67,9,1184,977
67,10,1009,721
67,11,1977,1520
67,12,3094,2373
67,13,2072,1628
67,14,1643,1258
67,15,1698,1303
67,16,1009,721
67,17,2336,1933
67,18,3094,2373
67,19,1635,1268
67,20,2018,1550
67,21,1639,1195
67,22,1009,721
67,23,2876,2136
67,24,995,688
67,25,1609,1224
67,26,1679,1300
67,27,1927,1431
67,28,2059,1581
67,29,1191,1005
67,30,1009,721
67,31,1485,1164
67,32,1009,721
67,33,1918,1415
67,34,1182,976
67,35,2061,1544
67,36,1314,979
67,37,2038,1501
67,38,2152,1612
67,39,1191,1005
67,40,1097,786
67,41,2038,1501
67,42,2400,1910
67,43,884,658
67,44,1615,1229
67,45,1009,721
67,46,3094,2373
67,47,410,374
67,48,1009,721
67,49,3094,2373
67,51,1377,1023
67,52,1970,1462
67,53,3094,2373
67,54,1679,1273
67,55,1176,872
67,56,1145,933
67,57,1191,1005
67,58,1472,1179
67,59,1080,773
67,60,1485,1105
67,61,1516,1185
67,62,1615,1229
67,63,1631,1288
67,64,1679,1300
67,65,531,380
67,66,1176,872
67,68,2061,1544
67,69,1318,982
67,70,1752,1335
67,71,3094,2373
67,72,2155,1714
67,73,2018,1550
67,74,1030,733
67,75,3094,2373
67,76,1009,721
67,77,1720,1328
67,78,1061,789
67,79,1093,918
67,80,3094,2373
67,81,182,175
67,82,2209,1651
67,83,0,0
67,84,2018,1550
67,86,750,508
68,1,2073,1647
68,2,794,632
68,3,1306,1125
68,4,787,570
68,5,1241,1048
68,6,1510,1292
68,7,492,384
68,8,1299,1069
68,9,1846,1590
68,10,1210,988
68,11,673,514
68,12,1033,829
68,13,1373,1117
68,14,1299,1069
68,15,1144,901
68,16,1210,988
68,17,724,703
68,18,1033,829
68,19,3137,2485
68,20,662,506
68,21,3141,2411
68,22,1210,988
68,23,928,705
68,24,2496,1903
68,25,1240,1016
68,26,706,541
68,27,597,461
68,28,660,504
68,29,1797,1551
68,30,1210,988
68,31,1333,1090
68,32,1210,988
68,33,241,202
68,34,1849,1593
68,35,0,0
68,36,746,566
68,37,361,287
68,38,91,68
68,39,1797,1551
68,40,1564,1289
68,41,361,287
68,42,1722,1446
68,43,1177,882
68,44,1247,1022
68,45,1210,988
68,46,1033,829
68,47,2470,2054
68,48,1210,988
68,49,1033,829
68,51,1327,1011
68,52,580,451
68,53,1033,829
68,54,1133,921
68,55,1492,1110
68,56,1673,1414
68,57,1797,1550
68,58,1495,1266
68,59,1548,1277
68,60,610,476
68,61,1304,1061
68,62,1247,1022
68,63,1336,1114
68,64,706,541
68,65,1921,1544
68,66,1492,1110
68,67,2061,1678
68,69,777,600
68,70,1092,856
68,71,1033,829
68,72,1476,1251
68,73,662,506
68,74,1414,1140
68,75,1033,829
68,76,1210,988
68,77,664,510
68,78,993,755
68,79,1910,1645
68,80,1033,829
68,81,2242,1855
68,82,149,107
68,83,2061,1678
68,84,662,506
68,86,2429,1871
69,1,1330,1085
69,2,1571,1224
69,3,1351,1217
69,4,1082,825
69,5,2017,1641
69,6,1499,1309
69,7,284,209
69,8,1175,1010
69,9,1499,1355
69,10,465,408
69,11,799,665
69,12,1810,1422
69,13,1417,1209
69,14,1175,1010
69,15,1199,1021
69,16,465,408
69,17,1157,1078
69,18,1810,1422
69,19,2622,2081
69,20,840,695
69,21,2626,2007
69,22,465,408
69,23,1570,1194
69,24,1981,1499
69,25,1141,976
69,26,500,445
69,27,609,450
69,28,881,726
69,29,1450,1315
69,30,465,408
69,31,1088,937
69,32,465,408
69,33,647,472
69,34,1502,1357
69,35,777,593
69,36,147,111
69,37,767,557
69,38,868,660
69,39,1450,1315
69,40,820,709
69,41,767,557
69,42,1766,1539
69,43,435,320
69,44,1148,982
69,45,465,408
69,46,1810,1422
69,47,1728,1492
69,48,465,408
69,49,1810,1422
69,51,793,585
69,52,652,481
69,53,1810,1422
69,54,1211,1026
69,55,829,606
69,56,1428,1262
69,57,1450,1315
69,58,1408,1229
69,59,803,697
69,60,167,124
69,61,1077,924
69,62,1148,982
69,63,1322,1134
69,64,500,445
69,65,1176,964
69,66,829,606
69,67,1318,1116
69,68,777,593
69,70,1136,949
69,71,1810,1422
69,72,1521,1343
69,73,840,695
69,74,669,560
69,75,1810,1422
69,76,465,408
69,77,542,474
69,78,295,211
69,79,1443,1315
69,80,1810,1422
69,81,1500,1293
69,82,925,699
69,83,1318,1116
69,84,840,695
69,86,1785,1393
70,1,1785,1512
70,2,1625,1269
70,3,515,510
70,4,1685,1270
70,5,2072,1686
70,6,682,648
70,7,1233,985
70,8,471,425
70,9,1018,946
70,10,788,726
70,11,523,418
70,12,1598,1340
70,13,581,501
70,14,471,425
70,15,136,111
70,16,788,726
70,17,882,831
70,18,1598,1340
70,19,3125,2581
70,20,564,448
70,21,3129,2507
70,22,788,726
70,23,1759,1342
70,24,2485,2001
70,25,413,372
70,26,636,500
70,27,1537,1194
70,28,605,479
70,29,969,906
70,30,788,726
70,31,505,445
70,32,788,726
70,33,1147,925
70,34,1021,948
70,35,1092,837
70,36,1132,916
70,37,1267,1010
70,38,1116,856
70,39,969,906
70,40,913,732
70,41,1267,1010
70,42,930,827
70,43,1414,1122
70,44,419,378
70,45,788,726
70,46,1598,1340
70,47,1916,1611
70,48,788,726
70,49,1598,1340
70,51,1859,1449
70,52,1520,1183
70,53,1598,1340
70,54,341,306
70,55,1808,1408
70,56,845,770
70,57,969,906
70,58,667,621
70,59,930,743
70,60,1257,1007
70,61,476,417
70,62,419,378
70,63,508,470
70,64,636,500
70,65,1453,1248
70,66,1808,1408
70,67,1752,1519
70,68,1092,837
70,69,1136,919
70,71,1598,1340
70,72,685,635
70,73,564,448
70,74,874,703
70,75,1598,1340
70,76,788,726
70,77,594,468
70,78,1388,1102
70,79,1083,1001
70,80,1598,1340
70,81,1808,1509
70,82,1192,908
70,83,1752,1519
70,84,564,448
70,86,2240,1820
71,1,3177,2409
71,2,488,343
71,3,1522,1280
71,4,1378,984
71,5,202,184
71,6,1851,1558
71,7,1597,1147
71,8,1757,1401
71,9,2244,1902
71,10,2219,1673
71,11,1517,1077
71,12,0,0
71,13,1298,1074
71,14,1757,1401
71,15,1651,1300
71,16,2219,1673
71,17,1568,1264
71,18,0,0
71,19,4241,3247
71,20,1507,1067
71,21,4245,3173
71,22,2219,1673
71,23,1068,764
71,24,3600,2665
71,25,1699,1351
71,26,1550,1104
71,27,1433,1067
71,28,1504,1065
71,29,2287,1904
71,30,2219,1673
71,31,1823,1443
71,32,2219,1673
71,33,1346,964
71,34,2247,1904
71,35,1105,763
71,36,1851,1328
71,37,1465,1050
71,38,1129,782
71,39,2287,1904
71,40,2245,1768
71,41,1465,1050
71,42,888,814
71,43,2282,1644
71,44,1705,1356
71,45,2219,1673
71,46,0,0
71,47,3233,2608
71,48,2219,1673
71,49,0,0
71,51,2432,1774
71,52,1373,1022
71,53,0,0
71,54,1537,1214
71,55,2597,1873
71,56,2162,1767
71,57,2287,1904
71,58,1837,1539
71,59,2262,1779
71,60,1714,1238
71,61,1801,1419
71,62,1705,1356
71,63,1677,1387
71,64,1550,1104
71,65,2930,2229
71,66,2597,1873
71,67,3165,2441
71,68,1105,763
71,69,1881,1363
71,70,1598,1255
71,72,1133,976
71,73,1507,1067
71,74,2210,1749
71,75,0,0
71,76,2219,1673
71,77,1509,1073
71,78,2098,1518
71,79,2335,1974
71,80,0,0
71,81,3126,2507
71,82,943,643
71,83,3165,2441
71,84,1507,1067
71,86,3534,2634
72,1,2377,1808
72,2,1887,1391
72,3,408,316
72,4,2115,1577
72,5,1618,1290
72,6,737,594
72,7,1663,1292
72,8,728,537
72,9,1130,938
72,10,1345,1087
72,11,954,725
72,12,1133,895
72,13,405,299
72,14,728,537
72,15,783,599
72,16,1345,1087
72,17,1312,1138
72,18,1133,895
72,19,3717,2876
72,20,994,755
72,21,3721,2803
72,22,1345,1087
72,23,2190,1649
72,24,3077,2296
72,25,715,520
72,26,1066,806
72,27,1968,1500
72,28,1035,786
72,29,1149,947
72,30,1345,1087
72,31,824,629
72,32,1345,1087
72,33,1577,1231
72,34,1133,940
72,35,1522,1144
72,36,1562,1223
72,37,1697,1317
72,38,1546,1163
72,39,1149,947
72,40,1247,955
72,41,1697,1317
72,42,245,196
72,43,1845,1429
72,44,709,516
72,45,1345,1087
72,46,1133,895
72,47,2120,1689
72,48,1345,1087
72,49,1133,895
72,51,2290,1756
72,52,1950,1490
72,53,1133,895
72,54,645,483
72,55,2239,1715
72,56,1049,847
72,57,1149,947
72,58,722,575
72,59,1263,966
72,60,1687,1314
72,61,813,616
72,62,709,516
72,63,563,423
72,64,1066,806
72,65,2045,1544
72,66,2239,1715
72,67,2194,1705
72,68,1522,1144
72,69,1566,1226
72,70,730,554
72,71,1133,895
72,73,994,755
72,74,1282,995
72,75,1133,895
72,76,1345,1087
72,77,1025,775
72,78,1819,1409
72,79,1221,1010
72,80,1133,895
72,81,2012,1587
72,82,1622,1215
72,83,2194,1705
72,84,994,755
72,86,2832,2116
73,1,2014,1631
73,2,1196,911
73,3,779,715
73,4,1323,969
73,5,1643,1328
73,6,982,882
73,7,871,684
73,8,771,659
73,9,1318,1180
73,10,1009,815
73,11,41,29
73,12,1435,1108
73,13,845,707
73,14,771,659
73,15,616,491
73,16,1009,815
73,17,279,354
73,18,1435,1108
73,19,3353,2700
73,20,0,0
73,21,3357,2626
73,22,1009,815
73,23,1330,984
73,24,2714,2120
73,25,713,606
73,26,340,244
73,27,1175,893
73,28,2,2
73,29,1270,1141
73,30,1009,815
73,31,805,680
73,32,1009,815
73,33,785,624
73,34,1321,1183
73,35,662,481
73,36,836,661
73,37,904,710
73,38,686,500
73,39,1270,1141
73,40,1215,968
73,41,904,710
73,42,1194,1036
73,43,1118,866
73,44,719,612
73,45,1009,815
73,46,1435,1108
73,47,2216,1845
73,48,1009,815
73,49,1435,1108
73,51,1563,1193
73,52,1158,882
73,53,1435,1108
73,54,605,511
73,55,1512,1152
73,56,1145,1004
73,57,1269,1140
73,58,967,856
73,59,1231,979
73,60,894,706
73,61,777,651
73,62,719,612
73,63,808,704
73,64,340,244
73,65,1720,1370
73,66,1512,1152
73,67,2018,1642
73,68,662,481
73,69,840,663
73,70,564,446
73,71,1435,1108
73,72,949,841
73,74,1176,940
73,75,1435,1108
73,76,1009,815
73,77,298,213
73,78,1092,847
73,79,1383,1235
73,80,1435,1108
73,81,2108,1743
73,82,763,552
73,83,2018,1642
73,84,0,0
73,86,2468,1940
74,1,1063,830
74,2,2112,1685
74,3,1045,899
74,4,1752,1366
74,5,2559,2101
74,6,970,863
74,7,953,750
74,8,646,564
74,9,1072,992
74,10,204,154
74,11,1135,897
74,12,2210,1818
74,13,1154,964
74,14,646,564
74,15,821,647
74,16,204,154
74,17,1493,1310
74,18,2210,1818
74,19,2403,1898
74,20,1176,927
74,21,2407,1825
74,22,204,154
74,23,2254,1743
74,24,1763,1318
74,25,613,530
74,26,873,729
74,27,1278,990
74,28,1217,957
74,29,1023,952
74,30,204,154
74,31,559,491
74,32,204,154
74,33,1269,974
74,34,1075,994
74,35,1414,1127
74,36,665,538
74,37,1389,1060
74,38,1505,1195
74,39,1023,952
74,40,286,271
74,41,1389,1060
74,42,1481,1246
74,43,948,744
74,44,619,535
74,45,204,154
74,46,2210,1818
74,47,1439,1221
74,48,204,154
74,49,2210,1818
74,51,1393,1071
74,52,1321,1021
74,53,2210,1818
74,54,683,579
74,55,1342,1030
74,56,899,815
74,57,1023,952
74,58,879,783
74,59,270,258
74,60,836,664
74,61,548,477
74,62,619,535
74,63,793,688
74,64,873,729
74,65,731,566
74,66,1342,1030
74,67,1030,837
74,68,1414,1127
74,69,669,541
74,70,874,679
74,71,2210,1818
74,72,1236,1050
74,73,1176,927
74,75,2210,1818
74,76,204,154
74,77,914,758
74,78,922,724
74,79,1020,931
74,80,2210,1818
74,81,1212,1022
74,82,1543,1217
74,83,1030,837
74,84,1176,927
74,86,1518,1138
