distance,kmb1,mtr1,hr
"4070",10.494960784912109,2.156991958618164,34.000
"4071",10.516837120056152,2.145574569702148,34.000
"4072",10.538624763488770,2.134328126907349,34.000
"4073",10.575353622436523,2.123253822326660,34.000
"4074",10.575353622436523,2.111546993255615,34.000
"4075",10.597227096557617,2.100880384445190,34.000
"4076",10.618995666503906,2.090430736541748,34.000
"4077",10.640652656555176,2.080198049545288,34.000
"4078",10.677110671997070,2.070181846618652,34.000
"4079",10.698804855346680,2.059793233871460,34.000
"4080",10.720376014709473,2.050271987915039,34.000
"4081",10.741815567016602,2.040967702865601,34.000
"4082",10.763122558593750,2.031880855560303,34.000
"4083",10.784290313720703,2.023010253906250,34.000
"4084",10.820619583129883,2.013984441757202,34.000
"4085",10.841773986816406,2.005609035491943,34.000
"4086",10.862785339355469,1.997450590133667,34.000
"4087",10.883648872375488,1.989511847496033,34.000
"4088",10.904362678527832,1.981829643249512,34.000
"4089",10.940292358398438,1.981632232666016,34.000
"4090",10.960967063903809,1.974340438842773,34.000
"4091",10.981490135192873,1.967409610748291,34.000
"4092",11.001859664916992,1.960874915122986,34.000
"4093",11.022075653076172,1.954745531082153,34.000
"4094",11.057538986206055,1.949019312858582,34.000
"4095",11.077707290649414,1.943965315818787,34.000
"4096",11.097723960876465,1.939137339591980,34.000
"4097",11.117588043212891,1.934708952903748,34.000
"4098",11.137305259704590,1.930678963661194,34.000
"4099",11.156867027282715,1.927045822143555,34.000
"4100",11.191787719726562,1.924470067024231,34.000
"4101",11.210955619812012,1.921721458435059,34.000
"4102",11.229778289794922,1.919366240501404,34.000
"4103",11.248255729675291,1.917403101921082,34.000
"4104",11.266389846801758,1.915830850601196,34.000
"4105",11.299693107604980,1.915694117546082,34.000
"4106",11.317366600036623,1.914993286132812,34.000
"4107",11.334695816040041,1.914680242538452,34.000
"4108",11.351683616638184,1.914753198623657,34.000
"4109",11.368334770202637,1.915211439132690,34.000
"4110",11.400020599365234,1.916053891181946,34.000
"4111",11.416220664978027,1.918793439865112,34.000
"4112",11.432089805603027,1.920493006706238,34.000
"4113",11.447608947753906,1.922573208808899,34.000
"4114",11.462616920471191,1.925033569335938,34.000
"4115",11.492236137390137,1.927872776985168,34.000
"4116",11.506361961364746,1.932972908020020,34.000
"4117",11.519943237304688,1.936657428741455,34.000
"4118",11.532977104187012,1.940717935562134,34.000
"4119",11.545457839965820,1.945153117179871,34.000
"4120",11.557382583618164,1.949962496757507,34.000
"4121",11.583733558654785,1.957390189170837,34.000
"4122",11.594717979431152,1.963034749031067,34.000
"4123",11.605137825012209,1.969050049781799,34.000
"4124",11.615131378173828,1.975435614585876,34.000
"4125",11.624872207641602,1.982190608978271,34.000
"4126",11.649208068847656,1.991916179656982,34.000
"4127",11.658791542053223,1.999496221542358,34.000
"4128",11.668160438537598,2.007443428039551,34.000
"4129",11.677304267883301,2.015755653381348,34.000
"4130",11.677304267883301,2.024433612823486,34.000
"4131",11.700788497924805,2.033475637435913,34.000
"4132",11.709970474243164,2.045922756195068,34.000
"4133",11.719100952148438,2.055779218673706,34.000
"4134",11.728242874145508,2.065997838973999,34.000
"4135",11.737497329711914,2.076577663421631,34.000
"4136",11.746861457824709,2.087517976760864,34.000
"4137",11.771312713623047,2.102204322814941,34.000
"4138",11.781159400939941,2.113951206207275,34.000
"4139",11.791081428527832,2.126055955886841,34.000
"4140",11.801067352294922,2.138518571853638,34.000
"4141",11.811193466186523,2.151338100433350,34.000
"4142",11.836833953857422,2.168240785598755,34.000
"4143",11.847752571105959,2.181859493255615,34.000
"4144",11.858880996704102,2.195833206176758,34.000
"4145",11.870203971862791,2.195833206176758,34.000
"4146",11.881718635559082,2.210161209106445,34.000
"4147",11.909208297729492,2.224843502044678,34.000
"4148",11.921741485595703,2.243941307067871,34.000
"4149",11.934620857238770,2.259416103363037,34.000
"4150",11.947833061218262,2.275242567062378,34.000
"4151",11.961370468139648,2.291420936584473,34.000
"4152",11.991318702697754,2.307950258255005,34.000
"4153",12.005815505981445,2.329224109649658,34.000
"4154",12.020601272583008,2.346514701843262,34.000
"4155",12.035669326782227,2.364087104797363,34.000
"4156",12.051007270812988,2.381911993026733,34.000
"4157",12.066605567932127,2.399987697601318,34.000
"4158",12.099238395690918,2.422947883605957,34.000
"4159",12.115665435791016,2.441588401794434,34.000
"4160",12.132334709167480,2.460476160049438,34.000
"4161",12.149229049682617,2.479609489440918,34.000
"4162",12.166344642639160,2.498988389968872,34.000
"4163",12.200732231140137,2.523472547531128,34.000
"4164",12.218692779541016,2.543403625488281,34.000
"4165",12.236941337585449,2.563576698303223,34.000
"4166",12.255472183227541,2.583990097045898,34.250
"4167",12.274272918701172,2.604642391204834,34.250
"4168",12.311184883117676,2.625534057617188,34.250
"4169",12.330922126770020,2.651808738708496,34.250
"4170",12.350914955139160,2.673238992691040,34.250
"4171",12.371154785156250,2.694903612136841,34.250
"4172",12.391629219055176,2.716803312301636,34.250
"4173",12.412316322326660,2.738935708999634,34.333
"4174",12.451942443847656,2.766659259796143,34.333
"4175",12.473073005676270,2.789312839508057,34.333
"4176",12.494231224060059,2.812152624130249,34.500
"4177",12.515409469604492,2.835159540176392,34.500
"4178",12.536602020263672,2.858297586441040,34.500
"4179",12.577053070068359,2.887095928192139,34.500
"4180",12.598593711853027,2.910539150238037,34.500
"4181",12.620130538940430,2.934105873107910,34.500
"4182",12.641661643981934,2.957793712615967,34.500
"4183",12.663167953491209,2.981601476669312,34.500
"4184",12.703977584838867,3.005527973175049,34.500
"4185",12.725378036499023,3.035307168960571,34.500
"4186",12.725378036499023,3.059518098831177,34.500
"4187",12.746613502502441,3.083842039108276,34.500
"4188",12.767810821533203,3.108278512954712,34.500
"4189",12.788927078247070,3.132826805114746,34.500
"4190",12.829392433166504,3.163412570953369,34.500
"4191",12.850305557250977,3.188326597213745,34.500
"4192",12.870940208435059,3.213447809219360,34.500
"4193",12.891307830810547,3.238811492919922,34.500
"4194",12.911536216735840,3.264416456222534,34.500
"4195",12.951337814331055,3.296450853347778,34.500
"4196",12.971634864807127,3.322682619094849,34.500
"4197",12.991786956787109,3.349196910858154,34.500
"4198",13.011831283569336,3.375989437103271,34.500
"4199",13.031838417053223,3.403059005737305,34.500
"4200",13.071543693542480,3.430401563644409,34.500
"4201",13.091485977172852,3.436876535415649,34.500
"4202",13.111212730407715,3.464573860168457,34.500
"4203",13.130709648132324,3.492537736892700,34.500
"4204",13.149963378906250,3.520766735076904,34.500
"4205",13.168957710266113,3.549257993698120,34.500
"4206",13.207894325256348,3.584769248962402,34.500
"4207",13.226619720458984,3.613857269287109,34.500
"4208",13.245044708251953,3.643197774887085,34.500
"4209",13.263157844543459,3.672789096832275,34.500
"4210",13.280947685241699,3.702652454376221,34.500
"4211",13.318538665771484,3.739853143692017,34.500
"4212",13.336039543151855,3.770385503768921,34.500
"4213",13.353371620178223,3.801206111907959,34.500
"4214",13.370524406433105,3.832322597503662,34.500
"4215",13.387482643127441,3.863767385482788,34.500
"4216",13.424325942993164,3.895540237426758,34.500
"4217",13.441141128540041,3.935050010681152,34.500
"4218",13.457719802856445,3.967552423477173,34.500
"4219",13.474052429199219,4.000372886657715,34.500
"4220",13.490131378173828,4.033506870269776,34.500
"4221",13.505941390991209,4.066952228546143,34.500
"4222",13.541687011718750,4.108388423919678,34.500
"4223",13.557197570800781,4.142528057098389,34.500
"4224",13.572409629821777,4.176967144012451,34.500
"4225",13.587311744689941,4.211704730987549,34.500
"4226",13.601897239685059,4.246736526489258,34.500
"4227",13.636108398437500,4.289996623992920,34.500
"4228",13.650284767150877,4.325687408447266,34.500
"4229",13.664120674133301,4.361662387847901,34.500
"4230",13.677603721618652,4.397918224334717,34.500
"4231",13.690731048583984,4.434453487396240,34.500
"4232",13.723093986511230,4.471261978149414,34.500
"4233",13.735727310180664,4.516596794128418,34.500
"4234",13.747980117797852,4.554024696350098,34.500
"4235",13.759851455688477,4.591717720031738,34.500
"4236",13.771335601806641,4.629672527313232,34.500
"4237",13.782426834106445,4.667887210845948,34.500
"4238",13.812526702880859,4.714830398559570,34.500
"4239",13.823045730590820,4.753630161285400,34.500
"4240",13.833162307739258,4.792679309844972,34.500
"4241",13.842912673950195,4.831975936889648,34.500
"4242",13.842912673950195,4.871516227722168,34.500
"4243",13.871173858642578,4.919974803924562,34.500
"4244",13.880720138549805,4.960067272186280,34.500
"4245",13.890036582946777,5.000395298004150,34.500
"4246",13.899122238159180,5.040955066680908,34.500
"4247",13.907968521118164,5.081742763519288,34.500
"4248",13.934906005859377,5.122756958007812,34.500
"4249",13.943503379821777,5.172935485839844,34.500
"4250",13.951854705810547,5.214466571807862,34.500
"4251",13.959958076477051,5.256213188171388,34.500
"4252",13.967808723449709,5.298173904418946,34.500
"4253",13.975406646728516,5.340347766876222,34.500
"4254",14.000832557678223,5.391844749450684,34.500
"4255",14.008146286010742,5.434502124786378,34.500
"4256",14.015198707580566,5.477363586425782,34.500
"4257",14.021996498107910,5.477363586425782,34.500
"4258",14.028541564941406,5.520425319671632,34.500
"4259",14.052388191223145,5.572889804840088,34.500
"4260",14.058637619018555,5.616412162780762,34.500
"4261",14.064636230468750,5.660127639770508,34.500
"4262",14.070379257202148,5.704031467437744,34.500
"4263",14.075877189636230,5.748122692108154,34.500
"4264",14.098128318786623,5.792397499084474,34.500
"4265",14.103345870971680,5.846225261688232,34.500
"4266",14.108326911926270,5.890783786773682,34.500
"4267",14.113071441650391,5.935420513153076,34.500
"4268",14.117583274841309,5.980133533477784,34.500
"4269",14.121871948242188,6.024917602539062,34.500
"4270",14.142557144165041,6.079206466674806,34.500
"4271",14.146613121032715,6.124171257019044,34.333
"4272",14.150459289550781,6.169197559356690,34.250
"4273",14.154104232788086,6.214282035827638,34.250
"4274",14.157550811767578,6.259421825408936,34.250
"4275",14.176829338073730,6.304613590240480,34.250
"4276",14.180107116699219,6.359352111816406,34.250
"4277",14.183213233947754,6.404682636260986,34.250
"4278",14.186156272888184,6.450055122375488,34.250
"4279",14.188941955566406,6.495465755462646,34.250
"4280",14.206989288330078,6.540913581848146,34.250
"4281",14.209692001342773,6.595889568328858,34.333
"4282",14.212265968322754,6.641441345214844,34.000
"4283",14.214724540710449,6.687019824981690,34.000
"4284",14.217079162597656,6.732620239257812,34.000
"4285",14.219328880310059,6.778241634368896,34.000
"4286",14.236322402954102,6.833359241485596,34.000
"4287",14.238238334655762,6.879050731658936,34.000
"4288",14.239895820617676,6.924752712249756,34.000
"4289",14.241299629211426,6.970464229583740,34.000
"4290",14.242464065551758,7.016177654266358,34.000
"4291",14.257650375366209,7.061894893646240,34.000
"4292",14.258370399475098,7.117094516754150,34.000
"4293",14.258685111999512,7.162842750549316,34.000
"4294",14.258600234985352,7.208582878112794,34.000
"4295",14.258240699768066,7.254313945770264,34.000
"4296",14.270976066589355,7.300029754638672,34.000
"4297",14.270168304443359,7.355166435241700,34.000
"4298",14.269058227539062,7.400883674621582,34.000
"4299",14.269058227539062,7.446578025817872,34.000
"4300",14.267756462097168,7.492248058319092,34.000
"4301",14.266277313232422,7.537889003753662,34.000
"4302",14.276966094970703,7.592872142791748,34.000
"4303",14.275231361389160,7.638481140136720,34.000
"4304",14.273327827453613,7.684055328369142,34.000
"4305",14.271258354187012,7.729590892791748,34.000
"4306",14.269030570983887,7.775081634521484,34.000
"4307",14.277955055236816,7.820527553558350,34.000
"4308",14.275431632995605,7.875252723693848,34.000
"4309",14.272571563720703,7.920631885528564,34.000
"4310",14.269380569458008,7.965958118438722,34.000
"4311",14.265868186950684,8.011228561401367,34.000
"4312",14.271985054016113,8.056439399719238,34.000
"4313",14.267586708068848,8.110819816589355,34.000
"4314",14.262682914733887,8.110819816589355,34.000
"4315",14.257282257080078,8.155935287475586,34.000
"4316",14.251379013061523,8.200981140136721,34.000
"4317",14.244979858398438,8.245959281921388,34.000
"4318",14.246641159057617,8.299959182739258,34.000
"4319",14.239275932312012,8.344818115234377,34.000
"4320",14.231429100036623,8.389598846435549,34.000
"4321",14.223102569580078,8.434297561645508,34.000
"4322",14.214303970336914,8.478914260864258,34.000
"4323",14.211969375610352,8.523444175720217,34.000
"4324",14.201914787292480,8.576890945434570,34.000
"4325",14.191222190856934,8.621268272399902,34.000
"4326",14.179997444152832,8.665553092956545,34.000
"4327",14.168266296386719,8.709741592407228,34.000
"4328",14.156023979187012,8.753831863403320,34.000
"4329",14.148221969604492,8.806691169738770,34.000
"4330",14.134857177734377,8.850601196289062,34.000
"4331",14.120993614196777,8.894404411315918,34.000
"4332",14.106637001037598,8.938100814819336,34.000
"4333",14.091787338256836,8.981685638427734,34.000
"4334",14.079339981079102,9.033881187438965,34.000
"4335",14.063406944274902,9.077260017395020,34.000
"4336",14.047042846679688,9.120520591735840,34.000
"4337",14.030424118041992,9.163660049438477,34.000
"4338",14.013635635375977,9.206675529479980,34.000
"4339",13.997126579284668,9.249566078186035,34.000
"4340",13.979559898376465,9.300918579101562,34.000
"4341",13.961750984191895,9.343573570251465,34.000
"4342",13.943839073181152,9.386096000671387,34.000
"4343",13.926043510437012,9.428481101989746,34.000
"4344",13.908378601074219,9.470731735229492,34.000
"4345",13.888607978820801,9.521261215209959,34.000
"4346",13.871060371398926,9.563251495361328,34.000
"4347",13.853726387023926,9.605094909667969,34.000
"4348",13.836705207824709,9.646794319152832,34.000
"4349",13.820154190063477,9.688343048095703,34.000
"4350",13.798952102661133,9.737979888916016,34.000
"4351",13.783049583435059,9.779246330261230,34.000
"4352",13.767628669738770,9.820356369018555,34.000
"4353",13.752659797668459,9.861310005187988,34.000
"4354",13.738147735595703,9.902102470397949,34.000
"4355",13.730543136596680,9.942734718322754,34.000
"4356",13.716146469116209,9.991264343261719,34.000
"4357",13.702260971069336,10.031583786010742,34.000
"4358",13.688924789428709,10.071736335754395,34.000
