originid,destinationid,distance,duration
38,68,1622,333
38,69,1263,391
38,70,2070,303
38,71,1129,270
38,72,2202,456
38,73,773,251
38,74,2835,435
38,75,1129,270
38,76,2627,348
38,77,688,227
38,78,1526,466
38,79,2487,641
38,80,1129,270
38,81,3737,517
38,82,1156,309
38,83,3556,492
38,84,773,251
38,86,3472,411
39,1,1583,414
39,2,3325,652
39,3,1201,363
39,4,4099,794
39,5,3545,605
39,6,857,260
39,7,2006,556
39,8,1218,390
39,9,360,150
39,10,1550,410
39,11,2597,603
39,12,2837,573
39,13,1824,477
39,14,1218,390
39,15,2997,576
39,16,1550,410
39,17,2603,552
39,18,2837,573
39,19,2913,540
39,20,2518,578
39,21,3750,735
39,22,1550,410
39,23,3789,732
39,24,2288,459
39,25,1378,473
39,26,2142,601
39,27,2446,671
39,28,2515,578
39,29,0,0
39,30,1550,410
39,31,1356,422
39,32,1550,410
39,33,2000,499
39,34,357,149
39,35,2969,727
39,36,2464,552
39,37,2120,513
39,38,3060,757
39,40,1244,380
39,41,2120,513
39,42,2629,670
39,43,2033,456
39,44,1371,471
39,45,1550,410
39,46,2837,573
39,47,1172,302
39,48,1550,410
39,49,2837,573
39,51,2527,584
39,52,2506,699
39,53,2837,573
39,54,2930,706
39,55,12797,1217
39,56,782,259
39,57,0,0
39,58,768,239
39,59,1261,384
39,60,1889,532
39,61,1326,416
39,62,1371,471
39,63,927,283
39,64,2142,601
39,65,1900,457
39,66,12797,1217
39,67,1246,310
39,68,2969,727
39,69,1722,501
39,70,2931,572
39,71,2837,573
39,72,2384,603
39,73,2518,578
39,74,1609,490
39,75,2837,573
39,76,1550,410
39,77,2101,588
39,78,2211,507
39,79,269,128
39,80,2837,573
39,81,1064,284
39,82,3118,756
39,83,1246,310
39,84,2518,578
39,86,2045,440
40,1,1172,230
40,2,3807,493
40,3,2770,565
40,4,4582,635
40,5,4028,446
40,6,2426,462
40,7,2045,364
40,8,2609,553
40,9,2274,386
40,10,345,97
40,11,3080,444
40,12,3320,414
40,13,2645,496
40,14,2609,553
40,15,3818,595
40,16,345,97
40,17,3424,571
40,18,3320,414
40,19,2206,290
40,20,3000,419
40,21,3043,485
40,22,345,97
40,23,4272,573
40,24,1581,209
40,25,2769,635
40,26,2447,483
40,27,2406,473
40,28,2998,418
40,29,2323,407
40,30,345,97
40,31,1969,360
40,32,345,97
40,33,2305,381
40,34,2271,386
40,35,3274,609
40,36,1757,302
40,37,2425,395
40,38,3365,639
40,39,2323,407
40,41,2425,395
40,42,3249,663
40,43,1326,206
40,44,2763,633
40,45,345,97
40,46,3320,414
40,47,1506,233
40,48,345,97
40,49,3320,414
40,51,1820,334
40,52,2466,501
40,53,3320,414
40,54,3764,709
40,55,13538,1104
40,56,2242,330
40,57,2323,407
40,58,2337,442
40,59,16,3
40,60,1928,341
40,61,1939,354
40,62,2763,633
40,63,2496,485
40,64,2447,483
40,65,798,155
40,66,13538,1104
40,67,1097,168
40,68,3274,609
40,69,1761,309
40,70,3752,591
40,71,3320,414
40,72,3004,596
40,73,3000,419
40,74,364,109
40,75,3320,414
40,76,345,97
40,77,2406,470
40,78,1504,257
40,79,2183,364
40,80,3320,414
40,81,1279,193
40,82,3423,638
40,83,1097,168
40,84,3000,419
40,86,1338,189
41,1,2460,572
41,2,1647,415
41,3,2483,575
41,4,2926,326
41,5,3093,454
41,6,2139,472
41,7,732,166
41,8,2322,555
41,9,2736,616
41,10,1877,375
41,11,1678,470
41,12,2881,434
41,13,2358,498
41,14,2322,555
41,15,2961,501
41,16,1877,375
41,17,2567,477
41,18,2881,434
41,19,2942,445
41,20,1599,445
41,21,2645,437
41,22,1877,375
41,23,1778,424
41,24,2317,364
41,25,2482,638
41,26,1365,347
41,27,699,198
41,28,1596,445
41,29,2784,637
41,30,1877,375
41,31,1682,370
41,32,1877,375
41,33,764,191
41,34,2733,616
41,35,849,213
41,36,1164,266
41,37,0,0
41,38,940,244
41,39,2784,637
41,40,1754,390
41,42,2962,665
41,43,1775,437
41,44,2476,636
41,45,1877,375
41,46,2881,434
41,47,2794,575
41,48,1877,375
41,49,2881,434
41,51,2035,505
41,52,759,226
41,53,2881,434
41,54,2907,615
41,55,14009,1144
41,56,2022,445
41,57,2785,637
41,58,2050,452
41,59,1770,393
41,60,849,189
41,61,1652,364
41,62,2476,636
41,63,2209,495
41,64,1365,347
41,65,2319,526
41,66,14009,1144
41,67,2385,510
41,68,849,213
41,69,1016,225
41,70,2895,497
41,71,2881,434
41,72,2717,599
41,73,1599,445
41,74,2085,462
41,75,2881,434
41,76,1877,375
41,77,1324,334
41,78,1325,295
41,79,2645,594
41,80,2881,434
41,81,2567,535
41,82,998,243
41,83,2385,510
41,84,1599,445
41,86,2731,468
42,1,3037,411
42,2,1624,298
42,3,1533,307
42,4,2399,440
42,5,1283,208
42,6,1800,336
42,7,2719,377
42,8,1661,344
42,9,2989,500
42,10,2033,205
42,11,3310,424
42,12,1137,219
42,13,1186,203
42,14,1661,344
42,15,1542,164
42,16,2033,205
42,17,1148,140
42,18,1137,219
42,19,3746,368
42,20,3230,399
42,21,4277,624
42,22,2033,205
42,23,2089,378
42,24,3122,287
42,25,1821,427
42,26,2245,490
42,27,3159,493
42,28,3228,399
42,29,3038,520
42,30,2033,205
42,31,1936,254
42,32,2033,205
42,33,2713,320
42,34,2987,499
42,35,2758,482
42,36,3622,483
42,37,2832,334
42,38,2850,512
42,39,3038,520
42,40,2008,273
42,41,2832,334
42,43,3191,387
42,44,1815,425
42,45,2033,205
42,46,1137,219
42,47,3371,414
42,48,2033,205
42,49,1137,219
42,51,3158,517
42,52,3219,520
42,53,1137,219
42,54,1425,268
42,55,13853,1034
42,56,2276,328
42,57,3038,520
42,58,2303,335
42,59,2024,276
42,60,2602,354
42,61,1905,247
42,62,1815,425
42,63,1627,300
42,64,2245,490
42,65,2663,336
42,66,13853,1034
42,67,2962,349
42,68,2758,482
42,69,2435,322
42,70,1476,160
42,71,1137,219
42,72,1545,303
42,73,3230,399
42,74,2242,293
42,75,1137,219
42,76,2033,205
42,77,2204,476
42,78,2698,397
42,79,2898,477
42,80,1137,219
42,81,3144,374
42,82,2293,458
42,83,2962,349
42,84,3230,399
42,86,2878,268
43,1,1266,325
43,2,2502,424
43,3,1844,455
43,4,2474,553
43,5,2722,377
43,6,1499,351
43,7,719,158
43,8,1683,435
43,9,2096,496
43,10,1238,254
43,11,1774,374
43,12,2015,345
43,13,1719,378
43,14,1683,435
43,15,2891,477
43,16,1238,254
43,17,2497,453
43,18,2015,345
43,19,2013,287
43,20,1695,350
43,21,1717,279
43,22,1238,254
43,23,2164,491
43,24,1388,205
43,25,1843,517
43,26,1121,277
43,27,1079,267
43,28,1693,349
43,29,2145,516
43,30,1238,254
43,31,1043,250
43,32,1238,254
43,33,979,175
43,34,2094,495
43,35,1948,403
43,36,430,96
43,37,1099,189
43,38,2039,433
43,39,2145,516
43,40,1115,269
43,41,1099,189
43,42,2323,544
43,44,1836,515
43,45,1238,254
43,46,2015,345
43,47,1600,327
43,48,1238,254
43,49,2015,345
43,51,493,128
43,52,1139,294
43,53,2015,345
43,54,2837,591
43,55,12485,1061
43,56,1383,324
43,57,2145,516
43,58,1410,331
43,59,1131,272
43,60,601,135
43,61,1013,243
43,62,1836,515
43,63,1570,374
43,64,1121,277
43,65,1125,279
43,66,12485,1061
43,67,1191,263
43,68,1948,403
43,69,435,103
43,70,2826,473
43,71,2015,345
43,72,2078,478
43,73,1695,350
43,74,1446,342
43,75,2015,345
43,76,1238,254
43,77,1080,264
43,78,177,51
43,79,2006,473
43,80,2015,345
43,81,1373,287
43,82,2097,432
43,83,1191,263
43,84,1695,350
43,86,1432,284
44,1,2118,548
44,2,2598,590
44,3,720,242
44,4,3372,732
44,5,3247,545
44,6,466,165
44,7,1708,496
44,8,117,59
44,9,1809,477
44,10,1251,350
44,11,2299,543
44,12,2110,511
44,13,1342,357
44,14,117,59
44,15,2515,456
44,16,1251,350
44,17,2121,432
44,18,2110,511
44,19,2973,544
44,20,2220,519
44,21,3266,743
44,22,1251,350
44,23,3062,670
44,24,2348,463
44,25,7,2
44,26,1844,542
44,27,2148,612
44,28,2217,518
44,29,1858,498
44,30,1251,350
44,31,875,302
44,32,1251,350
44,33,1702,439
44,34,1806,477
44,35,2671,667
44,36,2703,619
44,37,1821,454
44,38,2762,697
44,39,1858,498
44,40,946,317
44,41,1821,454
44,42,1947,524
44,43,2273,524
44,45,1251,350
44,46,2110,511
44,47,2303,518
44,48,1251,350
44,49,2110,511
44,51,2147,636
44,52,2208,640
44,53,2110,511
44,54,2461,570
44,55,12499,1157
44,56,1215,376
44,57,1858,498
44,58,1242,383
44,59,963,321
44,60,1591,473
44,61,844,295
44,62,0,0
44,63,445,162
44,64,1844,542
44,65,1745,473
44,66,12499,1157
44,67,2043,486
44,68,2671,667
44,69,1424,441
44,70,2449,452
44,71,2110,511
44,72,1702,457
44,73,2220,519
44,74,1311,427
44,75,2110,511
44,76,1251,350
44,77,1803,528
44,78,1687,516
44,79,1718,455
44,80,2110,511
44,81,2225,510
44,82,2820,697
44,83,2043,486
44,84,2220,519
44,86,2105,444
45,1,1097,235
45,2,2731,481
45,3,1428,398
45,4,3506,623
45,5,2952,434
45,6,1083,294
45,7,1970,369
45,8,1267,385
45,9,2199,391
45,10,0,0
45,11,2004,432
45,12,2244,402
45,13,1302,328
45,14,1267,385
45,15,2475,427
45,16,0,0
45,17,2081,403
45,18,2244,402
45,19,1815,223
45,20,1924,407
45,21,2969,490
45,22,0,0
45,23,3196,561
45,24,1190,142
45,25,1427,468
45,26,1549,430
45,27,2331,477
45,28,1922,406
45,29,2248,412
45,30,0,0
45,31,627,193
45,32,0,0
45,33,1407,328
45,34,2196,390
45,35,2376,556
45,36,1682,307
45,37,1526,342
45,38,2467,586
45,39,2248,412
45,40,698,229
45,41,1526,342
45,42,1906,495
45,43,1252,211
45,44,1420,465
45,46,2244,402
45,47,1432,238
45,48,0,0
45,49,2244,402
45,51,1745,339
45,52,2391,505
45,53,2244,402
45,54,2421,541
45,55,11318,833
45,56,967,267
45,57,2248,412
45,58,994,274
45,59,715,233
45,60,1853,345
45,61,596,186
45,62,1420,465
45,63,1153,317
45,64,1549,430
45,65,724,160
45,66,11318,833
45,67,1022,173
45,68,2376,556
45,69,1686,314
45,70,2409,423
45,71,2244,402
45,72,1661,428
45,73,1924,407
45,74,204,85
45,75,2244,402
45,76,0,0
45,77,1508,416
45,78,1429,261
45,79,2108,369
45,80,2244,402
45,81,1204,198
45,82,2524,585
45,83,1022,173
45,84,1924,407
45,86,947,122
46,1,2944,421
46,2,523,119
46,3,1502,326
46,4,1703,359
46,5,255,40
46,6,1770,356
46,7,2625,387
46,8,1631,364
46,9,2896,510
46,10,1940,215
46,11,1673,443
46,12,0,0
46,13,1156,223
46,14,1631,364
46,15,1448,174
46,16,1940,215
46,17,1054,150
46,18,0,0
46,19,3653,378
46,20,1594,419
46,21,4238,609
46,22,1940,215
46,23,1209,244
46,24,3028,297
46,25,1791,447
46,26,1550,409
46,27,3065,503
46,28,1591,418
46,29,2945,530
46,30,1940,215
46,31,1843,264
46,32,1940,215
46,33,2619,330
46,34,2893,509
46,35,2063,401
46,36,3528,493
46,37,2739,345
46,38,2154,431
46,39,2945,530
46,40,1914,283
46,41,2739,345
46,42,1760,390
46,43,3098,397
46,44,1784,444
46,45,1940,215
46,47,3278,424
46,48,1940,215
46,49,0,0
46,51,3065,527
46,52,2816,479
46,53,0,0
46,54,1394,288
46,55,14059,1044
46,56,2183,338
46,57,2945,530
46,58,2210,345
46,59,1931,287
46,60,2508,364
46,61,1812,257
46,62,1784,444
46,63,1596,320
46,64,1550,409
46,65,2570,346
46,66,14059,1044
46,67,2868,359
46,68,2063,401
46,69,2341,332
46,70,1382,170
46,71,0,0
46,72,1515,323
46,73,1594,419
46,74,2148,303
46,75,0,0
46,76,1940,215
46,77,1509,395
46,78,2604,407
46,79,2805,487
46,80,0,0
46,81,3050,384
46,82,1597,378
46,83,2868,359
46,84,1594,419
46,86,2785,278
47,1,747,185
47,2,3678,514
47,3,1944,447
47,4,4452,655
47,5,3898,467
47,6,1599,344
47,7,1915,385
47,8,1961,474
47,9,1103,234
47,10,1575,325
47,11,2950,464
47,12,3190,435
47,13,2515,517
47,14,1961,474
47,15,3688,616
47,16,1575,325
47,17,3294,592
47,18,3190,435
47,19,2076,310
47,20,2871,440
47,21,2914,506
47,22,1575,325
47,23,4142,594
47,24,1451,229
47,25,2121,557
47,26,2318,504
47,27,2276,493
47,28,2868,439
47,29,1152,254
47,30,1575,325
47,31,1840,381
47,32,1575,325
47,33,2176,402
47,34,1100,233
47,35,3145,630
47,36,1627,323
47,37,2295,416
47,38,3236,660
47,39,1152,254
47,40,1654,327
47,41,2295,416
47,42,3054,643
47,43,1197,227
47,44,2114,554
47,45,1575,325
47,46,3190,435
47,48,1575,325
47,49,3190,435
47,51,1690,355
47,52,2336,521
47,53,3190,435
47,54,3355,679
47,55,13206,1163
47,56,1071,177
47,57,1152,255
47,58,1510,323
47,59,1670,330
47,60,1798,361
47,61,1809,375
47,62,2114,554
47,63,1670,366
47,64,2318,504
47,65,1063,228
47,66,13206,1163
47,67,410,80
47,68,3145,630
47,69,1631,330
47,70,3622,612
47,71,3190,435
47,72,2809,577
47,73,2871,440
47,74,1595,337
47,75,3190,435
47,76,1575,325
47,77,2276,490
47,78,1374,277
47,79,1012,212
47,80,3190,435
47,81,228,54
47,82,3293,659
47,83,410,80
47,84,2871,440
47,86,1208,210
48,1,1097,235
48,2,2731,481
48,3,1428,398
48,4,3506,623
48,5,2952,434
48,6,1083,294
48,7,1970,369
48,8,1267,385
48,9,2199,391
48,10,0,0
48,11,2004,432
48,12,2244,402
48,13,1302,328
48,14,1267,385
48,15,2475,427
48,16,0,0
48,17,2081,403
48,18,2244,402
48,19,1815,223
48,20,1924,407
48,21,2969,490
48,22,0,0
48,23,3196,561
48,24,1190,142
48,25,1427,468
48,26,1549,430
48,27,2331,477
48,28,1922,406
48,29,2248,412
48,30,0,0
48,31,627,193
48,32,0,0
48,33,1407,328
48,34,2196,390
48,35,2376,556
48,36,1682,307
48,37,1526,342
48,38,2467,586
48,39,2248,412
48,40,698,229
48,41,1526,342
48,42,1906,495
48,43,1252,211
48,44,1420,465
48,45,0,0
48,46,2244,402
48,47,1432,238
48,49,2244,402
48,51,1745,339
48,52,2391,505
48,53,2244,402
48,54,2421,541
48,55,11318,833
48,56,967,267
48,57,2248,412
48,58,994,274
48,59,715,233
48,60,1853,345
48,61,596,186
48,62,1420,465
48,63,1153,317
48,64,1549,430
48,65,724,160
48,66,11318,833
48,67,1022,173
48,68,2376,556
48,69,1686,314
48,70,2409,423
48,71,2244,402
48,72,1661,428
48,73,1924,407
48,74,204,85
48,75,2244,402
48,76,0,0
48,77,1508,416
48,78,1429,261
48,79,2108,369
48,80,2244,402
48,81,1204,198
48,82,2524,585
48,83,1022,173
48,84,1924,407
48,86,947,122
49,1,2944,421
49,2,523,119
49,3,1502,326
49,4,1703,359
49,5,255,40
49,6,1770,356
49,7,2625,387
49,8,1631,364
49,9,2896,510
49,10,1940,215
49,11,1673,443
49,12,0,0
49,13,1156,223
49,14,1631,364
49,15,1448,174
49,16,1940,215
49,17,1054,150
49,18,0,0
49,19,3653,378
49,20,1594,419
49,21,4238,609
49,22,1940,215
49,23,1209,244
49,24,3028,297
49,25,1791,447
49,26,1550,409
49,27,3065,503
49,28,1591,418
49,29,2945,530
49,30,1940,215
49,31,1843,264
49,32,1940,215
49,33,2619,330
49,34,2893,509
49,35,2063,401
49,36,3528,493
49,37,2739,345
49,38,2154,431
49,39,2945,530
49,40,1914,283
49,41,2739,345
49,42,1760,390
49,43,3098,397
49,44,1784,444
49,45,1940,215
49,46,0,0
49,47,3278,424
49,48,1940,215
49,51,3065,527
49,52,2816,479
49,53,0,0
49,54,1394,288
49,55,14059,1044
49,56,2183,338
49,57,2945,530
49,58,2210,345
49,59,1931,287
49,60,2508,364
49,61,1812,257
49,62,1784,444
49,63,1596,320
49,64,1550,409
49,65,2570,346
49,66,14059,1044
49,67,2868,359
49,68,2063,401
49,69,2341,332
49,70,1382,170
49,71,0,0
49,72,1515,323
49,73,1594,419
49,74,2148,303
49,75,0,0
49,76,1940,215
49,77,1509,395
49,78,2604,407
49,79,2805,487
49,80,0,0
49,81,3050,384
49,82,1597,378
49,83,2868,359
49,84,1594,419
49,86,2785,278
51,1,1633,413
51,2,3373,550
51,3,2299,598
51,4,2929,696
51,5,3593,503
51,6,1954,495
51,7,1130,274
51,8,2138,578
51,9,2735,570
51,10,1693,397
51,11,2646,501
51,12,2886,471
51,13,2174,521
51,14,2138,578
51,15,3346,620
51,16,1693,397
51,17,2952,596
51,18,2886,471
51,19,2380,375
51,20,2566,476
51,21,2084,368
51,22,1693,397
51,23,2619,635
51,24,1756,294
51,25,2298,660
51,26,1576,421
51,27,1448,374
51,28,2564,476
51,29,2784,590
51,30,1693,397
51,31,1498,393
51,32,1693,397
51,33,1434,318
51,34,2732,569
51,35,2006,538
51,36,885,239
51,37,1554,333
51,38,2097,568
51,39,2784,590
51,40,1570,412
51,41,1554,333
51,42,2778,688
51,43,948,279
51,44,2291,658
51,45,1693,397
51,46,2886,471
51,47,1967,416
51,48,1693,397
51,49,2886,471
51,52,1465,384
51,53,2886,471
51,54,3292,734
51,55,13603,1149
51,56,1838,467
51,57,2784,590
51,58,1865,474
51,59,1586,416
51,60,1069,265
51,61,1468,387
51,62,2291,658
51,63,2025,517
51,64,1576,421
51,65,1492,368
51,66,13603,1149
51,67,1558,351
51,68,2006,538
51,69,890,246
51,70,3281,616
51,71,2886,471
51,72,2533,621
51,73,2566,476
51,74,2024,477
51,75,2886,471
51,76,1693,397
51,77,1535,407
51,78,544,140
51,79,2644,547
51,80,2886,471
51,81,1740,376
51,82,2155,568
51,83,1558,351
51,84,2566,476
51,86,1799,373
52,1,2152,513
52,2,1339,356
52,3,2175,516
52,4,1778,426
52,5,1826,417
52,6,1830,413
52,7,423,107
52,8,2013,496
52,9,2427,557
52,10,1568,316
52,11,1369,411
52,12,1645,406
52,13,2049,439
52,14,2013,496
52,15,2652,442
52,16,1568,316
52,17,2258,418
52,18,1645,406
52,19,2633,386
52,20,1290,387
52,21,2337,378
52,22,1568,316
52,23,1469,365
52,24,2008,305
52,25,2173,579
52,26,1056,289
52,27,390,139
52,28,1288,386
52,29,2476,578
52,30,1568,316
52,31,1374,311
52,32,1568,316
52,33,456,132
52,34,2424,557
52,35,541,155
52,36,855,207
52,37,575,146
52,38,632,185
52,39,2476,578
52,40,1445,331
52,41,575,146
52,42,2653,606
52,43,1466,378
52,44,2167,577
52,45,1568,316
52,46,1645,406
52,47,2486,516
52,48,1568,316
52,49,1645,406
52,51,1727,446
52,53,1645,406
52,54,2598,556
52,55,13701,1085
52,56,1714,386
52,57,2476,578
52,58,1741,393
52,59,1462,334
52,60,541,130
52,61,1343,305
52,62,2167,577
52,63,1900,436
52,64,1056,289
52,65,2010,468
52,66,13701,1085
52,67,2076,451
52,68,541,155
52,69,707,166
52,70,2586,438
52,71,1645,406
52,72,2408,540
52,73,1290,387
52,74,1777,403
52,75,1645,406
52,76,1568,316
52,77,1015,275
52,78,1016,236
52,79,2336,535
52,80,1645,406
52,81,2258,476
52,82,689,184
52,83,2076,451
52,84,1290,387
52,86,2422,410
53,1,2944,421
53,2,523,119
53,3,1502,326
53,4,1703,359
53,5,255,40
53,6,1770,356
53,7,2625,387
53,8,1631,364
53,9,2896,510
53,10,1940,215
53,11,1673,443
53,12,0,0
53,13,1156,223
53,14,1631,364
53,15,1448,174
53,16,1940,215
53,17,1054,150
53,18,0,0
53,19,3653,378
53,20,1594,419
53,21,4238,609
53,22,1940,215
53,23,1209,244
53,24,3028,297
53,25,1791,447
53,26,1550,409
53,27,3065,503
53,28,1591,418
53,29,2945,530
53,30,1940,215
53,31,1843,264
53,32,1940,215
53,33,2619,330
53,34,2893,509
53,35,2063,401
53,36,3528,493
53,37,2739,345
53,38,2154,431
53,39,2945,530
53,40,1914,283
53,41,2739,345
53,42,1760,390
53,43,3098,397
53,44,1784,444
53,45,1940,215
53,46,0,0
53,47,3278,424
53,48,1940,215
53,49,0,0
53,51,3065,527
53,52,2816,479
53,54,1394,288
53,55,14059,1044
53,56,2183,338
53,57,2945,530
53,58,2210,345
53,59,1931,287
53,60,2508,364
53,61,1812,257
53,62,1784,444
53,63,1596,320
53,64,1550,409
53,65,2570,346
53,66,14059,1044
53,67,2868,359
53,68,2063,401
53,69,2341,332
53,70,1382,170
53,71,0,0
53,72,1515,323
53,73,1594,419
53,74,2148,303
53,75,0,0
53,76,1940,215
53,77,1509,395
53,78,2604,407
53,79,2805,487
53,80,0,0
53,81,3050,384
53,82,1597,378
53,83,2868,359
53,84,1594,419
53,86,2785,278
54,1,1539,345
54,2,2447,390
54,3,1096,304
54,4,3221,532
54,5,2668,343
54,6,752,201
54,7,1129,294
54,8,1113,332
54,9,1349,345
54,10,672,148
54,11,1720,341
54,12,1960,311
54,13,1018,257
54,14,1113,332
54,15,2191,356
54,16,672,148
54,17,1797,332
54,18,1960,311
54,19,2393,342
54,20,1640,316
54,21,2687,540
54,22,672,148
54,23,2912,470
54,24,1769,261
54,25,1273,414
54,26,1265,339
54,27,1569,409
54,28,1638,315
54,29,1397,366
54,30,672,148
54,31,295,99
54,32,672,148
54,33,1122,237
54,34,1346,344
54,35,2091,465
54,36,2124,417
54,37,1242,251
54,38,2182,495
54,39,1397,366
54,40,367,115
54,41,1242,251
54,42,1622,424
54,43,1693,321
54,44,1266,412
54,45,672,148
54,46,1960,311
54,47,1706,336
54,48,672,148
54,49,1960,311
54,51,1568,434
54,52,1629,437
54,53,1960,311
54,55,11919,955
54,56,635,173
54,57,1397,366
54,58,662,181
54,59,383,118
54,60,1011,270
54,61,265,93
54,62,1266,412
54,63,822,224
54,64,1265,339
54,65,1165,270
54,66,11919,955
54,67,1464,283
54,68,2091,465
54,69,845,239
54,70,2125,352
54,71,1960,311
54,72,1377,358
54,73,1640,316
54,74,731,224
54,75,1960,311
54,76,672,148
54,77,1223,326
54,78,1108,313
54,79,1258,323
54,80,1960,311
54,81,1645,308
54,82,2240,494
54,83,1464,283
54,84,1640,316
54,86,1525,241
55,1,3759,531
55,2,5224,602
55,3,4631,687
55,4,6085,600
55,5,5445,554
55,6,4286,584
55,7,4716,516
55,8,4470,667
55,9,4861,687
55,10,4025,487
55,11,4497,552
55,12,4737,522
55,13,4505,610
55,14,4470,667
55,15,5678,709
55,16,4025,487
55,17,5284,685
55,18,4737,522
55,19,2808,352
55,20,4418,528
55,21,956,159
55,22,4025,487
55,23,5689,682
55,24,2183,271
55,25,4630,750
55,26,4176,604
55,27,5034,615
55,28,4415,527
55,29,4910,707
55,30,4025,487
55,31,3830,482
55,32,4025,487
55,33,4034,502
55,34,4858,686
55,35,6335,627
55,36,3448,482
55,37,4154,516
55,38,6426,657
55,39,4910,707
55,40,3902,502
55,41,4154,516
55,42,5110,777
55,43,3018,387
55,44,4623,748
55,45,4025,487
55,46,4737,522
55,47,4093,533
55,48,4025,487
55,49,4737,522
55,51,3511,514
55,52,5052,625
55,53,4737,522
55,54,5624,823
55,56,4170,557
55,57,4910,708
55,58,4197,564
55,59,3918,505
55,60,4655,507
55,61,3799,476
55,62,4623,748
55,63,4356,607
55,64,4176,604
55,65,3618,485
55,66,0,0
55,67,3684,469
55,68,6335,627
55,69,3453,490
55,70,5612,706
55,71,4737,522
55,72,4865,711
55,73,4418,528
55,74,4233,574
55,75,4737,522
55,76,4025,487
55,77,4135,591
55,78,3195,437
55,79,4770,665
55,80,4737,522
55,81,3866,493
55,82,6484,656
55,83,3684,469
55,84,4418,528
55,86,3925,490
56,1,1482,275
56,2,2663,421
56,3,1555,385
56,4,3437,563
56,5,2883,374
56,6,1210,281
56,7,1345,325
56,8,1571,412
56,9,713,172
56,10,888,179
56,11,1936,372
56,12,2176,342
56,13,1793,384
56,14,1571,412
56,15,2966,483
56,16,888,179
56,17,2572,459
56,18,2176,342
56,19,2609,373
56,20,1856,347
56,21,2903,572
56,22,888,179
56,23,3128,501
56,24,1984,292
56,25,1731,495
56,26,1480,370
56,27,1784,440
56,28,1854,347
56,29,762,192
56,30,888,179
56,31,1118,256
56,32,888,179
56,33,1338,268
56,34,711,171
56,35,2307,496
56,36,2363,413
56,37,1458,282
56,38,2398,526
56,39,762,192
56,40,583,150
56,41,1458,282
56,42,2664,581
56,43,1932,317
56,44,1724,492
56,45,888,179
56,46,2176,342
56,47,1071,163
56,48,888,179
56,49,2176,342
56,51,1784,465
56,52,1844,468
56,53,2176,342
56,54,2965,617
56,55,12135,986
56,57,762,192
56,58,1121,261
56,59,599,153
56,60,1227,301
56,61,1087,250
56,62,1724,492
56,63,1280,304
56,64,1480,370
56,65,1381,305
56,66,12135,986
56,67,1145,171
56,68,2307,496
56,69,1060,270
56,70,2900,479
56,71,2176,342
56,72,2419,515
56,73,1856,347
56,74,947,259
56,75,2176,342
56,76,888,179
56,77,1439,357
56,78,1324,344
56,79,622,149
56,80,2176,342
56,81,963,145
56,82,2456,525
56,83,1145,171
56,84,1856,347
56,86,1741,273
57,1,1583,414
57,2,3325,652
57,3,1201,363
57,4,4099,794
57,5,3545,605
57,6,857,260
57,7,2006,556
57,8,1218,390
57,9,360,150
57,10,1549,410
57,11,2597,603
57,12,2837,573
57,13,1824,477
57,14,1218,390
57,15,2997,576
57,16,1549,410
57,17,2603,552
57,18,2837,573
57,19,2913,540
57,20,2518,578
57,21,3750,735
57,22,1549,410
57,23,3789,732
57,24,2288,459
57,25,1378,473
57,26,2142,601
57,27,2446,671
57,28,2515,578
57,29,409,171
57,30,1549,410
57,31,1356,422
57,32,1549,410
57,33,2000,499
57,34,357,149
57,35,2969,727
57,36,2464,552
57,37,2119,513
57,38,3060,757
57,39,409,171
57,40,1244,380
57,41,2119,513
57,42,2629,670
57,43,2033,456
57,44,1371,471
57,45,1549,410
57,46,2837,573
57,47,1172,302
57,48,1549,410
57,49,2837,573
57,51,2526,584
57,52,2506,699
57,53,2837,573
57,54,2930,706
57,55,12797,1217
57,56,782,259
57,58,768,239
57,59,1261,384
57,60,1889,532
57,61,1326,416
57,62,1371,471
57,63,927,282
57,64,2142,601
57,65,1900,457
57,66,12797,1217
57,67,1246,309
57,68,2969,727
57,69,1722,501
57,70,2931,572
57,71,2837,573
57,72,2384,603
57,73,2518,578
57,74,1609,490
57,75,2837,573
57,76,1549,410
57,77,2101,588
57,78,2210,507
57,79,269,128
57,80,2837,573
57,81,1064,284
57,82,3118,756
57,83,1246,309
57,84,2518,578
57,86,2045,440
58,1,1809,363
58,2,2312,471
58,3,434,124
58,4,3086,613
58,5,2927,398
58,6,89,20
58,7,1388,348
58,8,450,151
58,9,1040,259
58,10,931,203
58,11,1979,396
58,12,1824,392
58,13,1057,238
58,14,450,151
58,15,2229,337
58,16,931,203
58,17,1835,313
58,18,1824,392
58,19,2653,397
58,20,1900,371
58,21,2946,595
58,22,931,203
58,23,2776,551
58,24,2028,315
58,25,610,234
58,26,1524,394
58,27,1828,464
58,28,1897,370
58,29,1089,280
58,30,931,203
58,31,589,183
58,32,931,203
58,33,1382,292
58,34,1037,258
58,35,2351,520
58,36,2383,475
58,37,1501,306
58,38,2442,550
58,39,1089,280
58,40,626,173
58,41,1501,306
58,42,1661,405
58,43,1953,379
58,44,603,231
58,45,931,203
58,46,1824,392
58,47,1398,250
58,48,931,203
58,49,1824,392
58,51,1827,489
58,52,1888,492
58,53,1824,392
58,54,2175,451
58,55,12178,1009
58,56,327,87
58,57,1089,280
58,59,642,177
58,60,1271,325
58,61,558,177
58,62,603,231
