typeCode,estateName,phaseName,address,nUnitPrice,postMinNUnitPrice,postMaxNUnitPrice,unitPrice,postMinUnitPrice,postMaxUnitPrice,minOpDate,maxOpDate,phaseCount,buildingCount,unitCount,blgHeight,lat,lng
1-MZHTZHSXHN,黃埔街17號,,黃埔街17號,10004,,,10004,,,1956-12-28T00:00:00,1956-12-28T00:00:00,0,1,7,7,22.30633263,114.184619
1-MZHXTHNAHZ,銀漢街40號,,銀漢街40號,10307,,,10307,,,1960-03-14T00:00:00,1960-03-14T00:00:00,0,1,7,7,22.31425217,114.1894334
1-MZHXZHHRHM,忠信街3號,,忠信街3號,10264,,,10264,,,1960-09-27T00:00:00,1960-09-27T00:00:00,0,1,7,7,22.31974233,114.1941996
1-MZHZZHMJHM,鴻運街8號,,鴻運街8號,5476,,,5476,,,1961-04-13T00:00:00,1961-04-13T00:00:00,0,1,7,7,22.32106999,114.1925691
1-MZIIIHLRHZ,榮光街110號,,榮光街110號,10337,,,10337,,,1959-06-27T00:00:00,1959-06-27T00:00:00,0,1,7,7,22.31385479,114.1897731
1-MZIIZHXSHM,明倫街8A號,,明倫街8A號,9334,,,9334,,,1960-03-03T00:00:00,1960-03-03T00:00:00,0,1,7,7,22.31976048,114.1933746
1-MZILIHLXHZ,榮光街112號,,榮光街112號,9935,,,9935,,,1959-06-27T00:00:00,1959-06-27T00:00:00,0,1,7,7,22.31387286,114.1897149
1-MZILZHNSHM,龍圖街10號,,龍圖街10號,6775,,,6775,,,1960-12-12T00:00:00,1960-12-12T00:00:00,0,1,7,7,22.32173839,114.1911812
1-MZILZHXAHM,明倫街10A號,,明倫街10A號,10675,,,10675,,,1960-03-03T00:00:00,1960-03-03T00:00:00,0,1,7,7,22.31974241,114.1934328
1-MZINZHLXHM,燕安街4號,,燕安街4號,9725,,,9725,,,1961-03-03T00:00:00,1961-03-03T00:00:00,0,1,7,7,22.32076291,114.1929767
1-MZISZHXRHM,明倫街10號,,明倫街10號,6033,,,6033,,,1960-03-03T00:00:00,1960-03-03T00:00:00,0,1,7,7,22.31978756,114.1934522
1-MZITTHDHHD,曲街41號,,曲街41號,9466,,,9466,,,1971-10-15T00:00:00,1971-10-15T00:00:00,0,1,7,7,22.30770532,114.1837262
1-MZITZHLSHM,燕安街23號,,燕安街23號,9924,,,9924,,,1959-04-25T00:00:00,1959-04-25T00:00:00,0,1,7,6,22.32135892,114.1930738
1-MZIXZHLJHZ,榮光街78號,,榮光街78號,10294,,,10294,,,1958-10-01T00:00:00,1958-10-01T00:00:00,0,1,7,7,22.31361098,114.1895887
1-MZIZZHLJHM,燕安街2號,,燕安街2號,8817,,,8817,,,1961-03-03T00:00:00,1961-03-03T00:00:00,0,1,7,7,22.32070873,114.1929379
1-MZIZZHLSHZ,榮光街76號,,榮光街76號,9912,,,9912,,,1958-10-01T00:00:00,1958-10-01T00:00:00,0,1,7,7,22.31363808,114.1895207
1-MZLDZHDSHM,九龍城道184號,,九龍城道184號,8503,,,8503,,,1960-10-20T00:00:00,1960-10-20T00:00:00,0,1,7,7,22.32166617,114.1908609
1-MZLDZHNXHM,龍圖街25號,,龍圖街25號,10085,,,10085,,,1960-08-31T00:00:00,1960-08-31T00:00:00,0,1,7,7,22.32222604,114.1912104
1-MZLHZHLXHZ,榮光街72號,,榮光街72號,10669,,,10669,,,1958-10-01T00:00:00,1958-10-01T00:00:00,0,1,7,7,22.31368324,114.1894043
1-MZLITHNSHZ,銀漢街40A號,,銀漢街40A號,8510,,,8510,,,1960-03-14T00:00:00,1960-03-14T00:00:00,0,1,7,7,22.31425217,114.1894334
1-MZLIZHDXHM,九龍城道192號,,九龍城道192號,8790,,,8790,,,1960-12-12T00:00:00,1960-12-12T00:00:00,0,1,7,7,22.32188289,114.1909677
1-MZLIZHMAHM,鴻運街16號,,鴻運街16號,7082,,,7082,,,1959-06-27T00:00:00,1959-06-27T00:00:00,0,1,7,7,22.32127769,114.1926662
1-MZLLTHNJHZ,銀漢街42號,,銀漢街42號,8589,,,8589,,,1960-03-14T00:00:00,1960-03-14T00:00:00,0,1,7,7,22.31421604,114.1894722
1-MZLLZHHSHM,忠信街11號,,忠信街11號,9946,,,9946,,,1960-09-27T00:00:00,1960-09-27T00:00:00,0,1,7,7,22.31954367,114.1941025
1-MZLLZHMXHM,鴻運街20號,,鴻運街20號,6179,,,6179,,,1959-06-27T00:00:00,1959-06-27T00:00:00,0,1,7,7,22.32137702,114.1927147
1-MZLLZHXXHZ,環興街1號,,環興街1號,7663,,,7663,,,1958-05-05T00:00:00,1958-05-05T00:00:00,0,1,7,7,22.31270801,114.1884724
1-MZLMZHNJHM,龍圖街23號,,龍圖街23號,7525,,,7525,,,1960-08-31T00:00:00,1960-08-31T00:00:00,0,1,7,7,22.32218088,114.1911909
1-MZLNZHDAHM,九龍城道188號,,九龍城道188號,5300,,,5300,,,1960-10-20T00:00:00,1960-10-20T00:00:00,0,1,7,7,22.32178356,114.1909191
1-MZLNZHMSHM,鴻運街12號,,鴻運街12號,5471,,,5471,,,1961-04-13T00:00:00,1961-04-13T00:00:00,0,1,7,7,22.32117836,114.1926079
1-MZLSZHMJHM,鴻運街18號,,鴻運街18號,8475,,,8475,,,1959-06-27T00:00:00,1959-06-27T00:00:00,0,1,7,7,22.32132284,114.1926856
1-MZLTIHLAHZ,榮光街104號,,榮光街104號,10450,,,10450,,,1959-06-27T00:00:00,1959-06-27T00:00:00,0,1,7,7,22.31380061,114.189744
1-MZLTZHNAHM,龍圖街21號,,龍圖街21號,5354,,,5354,,,1960-08-31T00:00:00,1960-08-31T00:00:00,0,1,7,7,22.32211767,114.1911618
1-MZLTZHXXHM,明倫街2A號,,明倫街2A號,9989,,,9989,,,1960-03-03T00:00:00,1960-03-03T00:00:00,0,1,7,7,22.31983274,114.1932096
1-MZLXZHDJHM,九龍城道190號,,九龍城道190號,6290,,,6290,,,1960-12-12T00:00:00,1960-12-12T00:00:00,0,1,7,7,22.32182871,114.1909483
1-MZLXZHIXHZ,環樂街8號,,環樂街8號,10098,,,10098,,,1958-05-05T00:00:00,1958-05-05T00:00:00,0,1,7,7,22.3126448,114.1883171
1-MZLXZHMRHM,鴻運街14號,,鴻運街14號,4506,,,4506,,,1959-06-27T00:00:00,1959-06-27T00:00:00,0,1,7,7,22.32122351,114.1926274
1-MZLZZHDRHM,九龍城道186號,,九龍城道186號,7168,,,7168,,,1960-10-20T00:00:00,1960-10-20T00:00:00,0,1,7,7,22.32172035,114.19089
1-MZLZZHIRHZ,環樂街6號,,環樂街6號,8296,,,8296,,,1958-05-05T00:00:00,1958-05-05T00:00:00,0,1,7,7,22.31266286,114.1883657
1-MZMDIHIJHM,蟬聯街15號,,蟬聯街15號,6208,,,6208,,,1959-06-27T00:00:00,1959-06-27T00:00:00,0,1,7,7,22.32125059,114.1927341
1-MZMDZHNXHZ,銀漢街54號,,銀漢街54號,11252,,,11252,,,1961-07-24T00:00:00,1961-07-24T00:00:00,0,1,7,7,22.31404442,114.1899381
1-MZMHIHISHM,蟬聯街9號,,蟬聯街9號,3449,,,3449,,,1961-04-13T00:00:00,1961-04-13T00:00:00,0,1,7,7,22.32109708,114.1926565
1-MZMHIHLXHM,鷹揚街23號,,鷹揚街23號,1455,,,1455,,,1959-12-31T00:00:00,1959-12-31T00:00:00,0,1,7,7,22.32177442,114.1921324
1-MZMHIHZYHN,機利士南路46號,,機利士南路46號,7001,,,7001,,,1956-07-19T00:00:00,1956-07-19T00:00:00,0,1,7,5,22.3071815,114.1847743
1-MZMIIHZAHZ,銀漢街14號,,銀漢街14號,8025,,,8025,,,1958-04-28T00:00:00,1958-04-28T00:00:00,0,1,7,7,22.31452313,114.1888414
1-MZMIIHZRHM,鹿鳴街9號,,鹿鳴街9號,8407,,,8407,,,1960-07-14T00:00:00,1960-07-14T00:00:00,0,1,7,7,22.32161193,114.1914724
1-MZMITHLSHM,駿發街4號,,駿發街4號,5854,,,5854,,,1961-02-01T00:00:00,1961-02-01T00:00:00,0,1,7,7,22.32065452,114.1932097
1-MZMIZHSHHT,譚公道81號,,譚公道81號,8053,,,8053,,,1959-01-13T00:00:00,1959-01-13T00:00:00,0,1,7,7,22.32302998,114.1884927
1-MZMLIHZJHM,鹿鳴街13號,,鹿鳴街13號,4204,,,4204,,,1960-07-14T00:00:00,1960-07-14T00:00:00,0,1,7,7,22.32171126,114.1915209
1-MZMLTHLAHM,駿發街8號,,駿發街8號,9019,,,9019,,,1961-02-01T00:00:00,1961-02-01T00:00:00,0,1,7,7,22.32076288,114.1932679
1-MZMMIHIAHM,蟬聯街13號,,蟬聯街13號,8728,,,8728,,,1959-06-27T00:00:00,1959-06-27T00:00:00,0,1,7,7,22.32120544,114.1926953
1-MZMNIHNRHM,馬頭角道113號,,馬頭角道113號,6246,,,6246,,,1959-10-22T00:00:00,1959-10-22T00:00:00,0,1,7,7,22.31982362,114.1940443
1-MZMSIHZAHM,鹿鳴街11號,,鹿鳴街11號,6285,,,6285,,,1960-07-14T00:00:00,1960-07-14T00:00:00,0,1,7,7,22.32166611,114.1915015
1-MZMSTHLRHM,駿發街6號,,駿發街6號,7931,,,7931,,,1961-02-01T00:00:00,1961-02-01T00:00:00,0,1,7,7,22.3207087,114.1932388
1-MZMTIHIRHM,蟬聯街11號,,蟬聯街11號,9226,,,9226,,,1961-04-13T00:00:00,1961-04-13T00:00:00,0,1,7,7,22.32115126,114.1926856
1-MZMTIHXAHZ,環興街4號,,環興街4號,9911,,,9911,,,1958-05-05T00:00:00,1958-05-05T00:00:00,0,1,7,7,22.31284347,114.1884142
1-MZMTZHNRHZ,銀漢街52A號,,銀漢街52A號,9678,,,9678,,,1961-07-24T00:00:00,1961-07-24T00:00:00,0,1,7,7,22.31400831,114.1898507
1-MZMXIHZSHM,鹿鳴街7號,,鹿鳴街7號,9687,,,9687,,,1960-04-22T00:00:00,1960-04-22T00:00:00,0,1,7,7,22.32156678,114.191453
1-MZMZIHIXHM,蟬聯街17號,,蟬聯街17號,2975,,,2975,,,1959-06-27T00:00:00,1959-06-27T00:00:00,0,1,7,7,22.32129574,114.1927535
1-MZMZIHNSHM,馬頭角道111號,,馬頭角道111號,4214,,,4214,,,1959-10-22T00:00:00,1959-10-22T00:00:00,0,1,7,7,22.31984169,114.193986
1-MZMZZHZRHZ,馬頭圍道119號,,馬頭圍道119號,12200,,,12200,,,1957-10-02T00:00:00,1957-10-02T00:00:00,0,1,7,7,22.31368336,114.1878222
1-MZNDIHHXHM,鳳儀街10號,,鳳儀街10號,6041,,,6041,,,1960-07-14T00:00:00,1960-07-14T00:00:00,0,1,7,7,22.32163,114.1914141
1-MZNDTHHSHZ,庇利街13號,,庇利街13號,8189,,,8189,,,1958-10-21T00:00:00,1958-10-21T00:00:00,0,1,7,7,22.31247323,114.1882589
1-MZNDTHNJHM,麟祥街25號,,麟祥街25號,5766,,,5766,,,1960-05-20T00:00:00,1960-05-20T00:00:00,0,1,7,7,22.32192796,114.1919189
1-MZNDTHZRHM,落山道68號,,落山道68號,8499,,,8499,,,1960-10-24T00:00:00,1960-10-24T00:00:00,0,1,7,7,22.31660917,114.1892104
1-MZNHTHIXHM,鵬程街4號,,鵬程街4號,8302,,,8302,,,1959-10-07T00:00:00,1959-10-07T00:00:00,0,1,7,7,22.32106099,114.1922682
1-MZNHTHNSHM,麟祥街19號,,麟祥街19號,2595,,,2595,,,1960-04-22T00:00:00,1960-04-22T00:00:00,0,1,7,7,22.32176542,114.1918509
1-MZNMTHNAHM,麟祥街23號,,麟祥街23號,1111,,,1111,,,1960-05-20T00:00:00,1960-05-20T00:00:00,0,1,7,7,22.32186475,114.1918995
1-MZNMTHZSHM,落山道66號,,落山道66號,8503,,,8503,,,1960-10-24T00:00:00,1960-10-24T00:00:00,0,1,7,7,22.3166453,114.1891716
1-MZNNTHHJHZ,庇利街15號,,庇利街15號,8823,,,8823,,,1958-10-21T00:00:00,1958-10-21T00:00:00,0,1,7,7,22.31245516,114.1883171
1-MZNTIHTXHM,興仁街2號,,興仁街2號,9880,,,9880,,,1960-12-07T00:00:00,1960-12-07T00:00:00,0,1,7,7,22.31966102,114.1945198
1-MZNTTHNRHM,麟祥街21號,,麟祥街21號,1149,,,1149,,,1960-05-20T00:00:00,1960-05-20T00:00:00,0,1,7,7,22.3218196,114.1918703
1-MZNXIHTAHZ,鴻福街24號,,鴻福街24號,8013,,,8013,,,1958-03-13T00:00:00,1958-03-13T00:00:00,0,1,7,7,22.31399936,114.1888414
1-MZNXTHZXHM,大隆樓,,落山道72號,9758,,,9758,,,1958-12-03T00:00:00,1958-12-03T00:00:00,0,1,7,7,22.31651886,114.1893366
1-MZNZTHNXHM,麟祥街27號,,麟祥街27號,4386,,,4386,,,1960-05-20T00:00:00,1960-05-20T00:00:00,0,1,7,7,22.32198214,114.1919577
1-MZSDIHLSHZ,榮光街106號,,榮光街106號,10229,,,10229,,,1959-06-27T00:00:00,1959-06-27T00:00:00,0,1,7,7,22.31376449,114.1898119
1-MZSDZHXRHM,明倫街4A號,,明倫街4A號,5779,,,5779,,,1960-03-03T00:00:00,1960-03-03T00:00:00,0,1,7,7,22.31981467,114.1932678
1-MZSIZHNJHM,龍圖街6號,,龍圖街6號,1183,,,1183,,,1960-09-26T00:00:00,1960-09-26T00:00:00,0,1,7,7,22.32163002,114.191123
1-MZSLZHDRHM,九龍城道196號,,九龍城道196號,7903,,,7903,,,1960-12-12T00:00:00,1960-12-12T00:00:00,0,1,7,7,22.32198223,114.1910162
1-MZSMZHLAHZ,榮光街74號,,榮光街74號,9511,,,9511,,,1958-10-01T00:00:00,1958-10-01T00:00:00,0,1,7,7,22.31365615,114.1894722
1-MZSMZHXSHM,明倫街4號,,明倫街4號,8446,,,8446,,,1960-03-03T00:00:00,1960-03-03T00:00:00,0,1,7,7,22.31985982,114.1932969
1-MZSNZHNRHM,龍圖街2號,,龍圖街2號,8190,,,8190,,,1960-09-26T00:00:00,1960-09-26T00:00:00,0,1,7,7,22.32152166,114.1910647
1-MZSNZHXJHM,明倫街6A號,,明倫街6A號,6542,,,6542,,,1960-03-03T00:00:00,1960-03-03T00:00:00,0,1,7,7,22.31978758,114.1933163
1-MZSSTHTXHN,必嘉街90A號,,必嘉街90A號,8516,,,8516,,,1957-04-16T00:00:00,1957-04-16T00:00:00,0,1,7,7,22.30619715,114.1849781
1-MZSSZHDSHM,九龍城道194號,,九龍城道194號,4935,,,4935,,,1960-12-12T00:00:00,1960-12-12T00:00:00,0,1,7,7,22.32192805,114.1909871
1-MZSSZHIAHZ,環樂街10號,,環樂街10號,8137,,,8137,,,1958-05-05T00:00:00,1958-05-05T00:00:00,0,1,7,7,22.31266287,114.1882589
1-MZSSZHNXHM,龍圖街8號,,龍圖街8號,6213,,,6213,,,1960-09-26T00:00:00,1960-09-26T00:00:00,0,1,7,7,22.32168421,114.1911521
1-MZSXZHNAHM,龍圖街4號,,龍圖街4號,7259,,,7259,,,1960-09-26T00:00:00,1960-09-26T00:00:00,0,1,7,7,22.32156681,114.1910938
1-MZSXZHXXHM,明倫街8號,,明倫街8號,2413,,,2413,,,1960-03-03T00:00:00,1960-03-03T00:00:00,0,1,7,7,22.31981466,114.1934037
1-MZSZZHXAHM,明倫街6號,,明倫街6號,10376,,,10376,,,1960-03-03T00:00:00,1960-03-03T00:00:00,0,1,7,7,22.31983273,114.1933454
1-MZTDIHLAHM,鷹揚街2號,,鷹揚街2號,2359,,,2359,,,1959-09-02T00:00:00,1959-09-02T00:00:00,0,1,7,7,22.3211152,114.1920062
1-MZTDIHXSHZ,環興街6號,,環興街6號,8125,,,8125,,,1958-05-05T00:00:00,1958-05-05T00:00:00,0,1,7,7,22.3128525,114.1883657
1-MZTLIHZSHZ,銀漢街16號,,銀漢街16號,8553,,,8553,,,1958-04-28T00:00:00,1958-04-28T00:00:00,0,1,7,7,22.31448701,114.1888802
1-MZTNIHISHM,蟬聯街19號,,蟬聯街19號,3363,,,3363,,,1959-06-27T00:00:00,1959-06-27T00:00:00,0,1,7,7,22.32135895,114.1927827
1-MZTNIHXJHZ,環興街8號,,環興街8號,7831,,,7831,,,1958-05-05T00:00:00,1958-05-05T00:00:00,0,1,7,7,22.31284348,114.1883172
1-MZTNZHNAHZ,銀漢街54A號,,銀漢街54A號,11375,,,11375,,,1961-07-24T00:00:00,1961-07-24T00:00:00,0,1,7,7,22.31398121,114.189909
1-MZTSZHSRHT,譚公道83號,,譚公道83號,4984,,,4984,,,1959-03-31T00:00:00,1959-03-31T00:00:00,0,1,7,7,22.3230661,114.1885121
1-MZTSZHZAHZ,馬頭圍道123號,,馬頭圍道123號,2050,,,2050,,,1957-10-02T00:00:00,1957-10-02T00:00:00,0,1,7,7,22.31376463,114.1878125
1-MZTTIHLSHM,鷹揚街25號,,鷹揚街25號,5431,,,5431,,,1959-12-31T00:00:00,1959-12-31T00:00:00,0,1,7,7,22.32181957,114.1921615
1-MZXITHLJHZ,榮光街30號,,榮光街30號,7998,,,7998,,,1957-08-12T00:00:00,1957-08-12T00:00:00,0,1,7,5,22.31329499,114.188521
1-MZXLZHLJHM,燕安街12號,,燕安街12號,2993,,,2993,,,1961-03-03T00:00:00,1961-03-03T00:00:00,0,1,7,7,22.32097061,114.1930835
1-MZXMIHTRHZ,鴻福街20號,,鴻福街20號,9931,,,9931,,,1958-03-13T00:00:00,1958-03-13T00:00:00,0,1,7,7,22.31402646,114.1887346
1-MZXSZHLAHM,燕安街10號,,燕安街10號,7897,,,7897,,,1961-03-03T00:00:00,1961-03-03T00:00:00,0,1,7,7,22.32091643,114.1930544
1-MZXSZHLRHZ,榮光街80號,,榮光街80號,10109,,,10109,,,1958-10-01T00:00:00,1958-10-01T00:00:00,0,1,7,7,22.31359292,114.1896469
1-MZXTTHHAHZ,庇利街11號,,庇利街11號,9597,,,9597,,,1961-02-01T00:00:00,1961-02-01T00:00:00,0,1,7,7,22.31244614,114.1882104
1-MZXTTHZXHM,落山道64號,,落山道64號,13433,,,13433,,,1960-10-24T00:00:00,1960-10-24T00:00:00,0,1,7,7,22.31667239,114.1891328
1-MZXXZHLSHM,燕安街6號,,燕安街6號,1983,,,1983,,,1961-03-03T00:00:00,1961-03-03T00:00:00,0,1,7,7,22.32080806,114.1930058
1-MZXZIHTXHZ,鴻福街22號,,鴻福街22號,7854,,,7854,,,1958-03-13T00:00:00,1958-03-13T00:00:00,0,1,7,7,22.31399936,114.1887734
1-MZZDIHTRHM,興仁街6號,,興仁街6號,7291,,,7291,,,1960-12-07T00:00:00,1960-12-07T00:00:00,0,1,7,7,22.31956169,114.1944713
1-MZZDTHIAHM,鵬程街10號,,鵬程街10號,3690,,,3690,,,1959-10-07T00:00:00,1959-10-07T00:00:00,0,1,7,7,22.32122354,114.1923459
1-MZZIIHHJHM,鳳儀街18號,,鳳儀街18號,2593,,,2593,,,1960-07-14T00:00:00,1960-07-14T00:00:00,0,1,7,7,22.32182866,114.1915209
1-MZZITHHRHZ,庇利街17號,,庇利街17號,8678,,,8678,,,1958-10-21T00:00:00,1958-10-21T00:00:00,0,1,7,7,22.31246419,114.1883657
1-MZZITHXXHM,美華街1號,,美華街1號,9509,,,9509,,,1960-10-24T00:00:00,1960-10-24T00:00:00,0,1,7,7,22.31664531,114.1890357
1-MZZITHZSHM,大隆樓,,落山道74號,8492,,,8492,,,1958-12-03T00:00:00,1958-12-03T00:00:00,0,1,7,7,22.31648273,114.1893754
1-MZZIZHTAHZ,鴻福街39號,,鴻福街39號,13342,,,13342,,,1957-10-02T00:00:00,1957-10-02T00:00:00,0,1,7,5,22.31409867,114.1891325
1-MZZLTHHXHZ,庇利街19號,,庇利街19號,8844,,,8844,,,1958-10-21T00:00:00,1958-10-21T00:00:00,0,1,7,7,22.31244612,114.1884142
1-MZZMIHTSHM,興仁街4號,,興仁街4號,8790,,,8790,,,1960-12-07T00:00:00,1960-12-07T00:00:00,0,1,7,7,22.31960684,114.1945004
1-MZZMTHIRHM,鵬程街8號,,鵬程街8號,6231,,,6231,,,1959-10-07T00:00:00,1959-10-07T00:00:00,0,1,7,7,22.32117838,114.1923265
1-MZZNIHTJHM,興仁街10號,,興仁街10號,5374,,,5374,,,1959-09-25T00:00:00,1959-09-25T00:00:00,0,1,7,7,22.31947139,114.1944325
1-MZZNTHIXHM,鵬程街14號,,鵬程街14號,8476,,,8476,,,1959-09-15T00:00:00,1959-09-15T00:00:00,0,1,7,7,22.3213319,114.1923944
1-MZZSIHHXHM,鳳儀街20號,,鳳儀街20號,9561,,,9561,,,1960-07-14T00:00:00,1960-07-14T00:00:00,0,1,7,7,22.32188284,114.1915403
1-MZZSTHZRHM,大隆樓,,落山道76號,12003,,,12003,,,1958-12-03T00:00:00,1958-12-03T00:00:00,0,1,7,7,22.31645564,114.1894045
1-MZZTTHISHM,鵬程街6號,,鵬程街6號,5660,,,5660,,,1959-10-07T00:00:00,1959-10-07T00:00:00,0,1,7,7,22.3211242,114.1922973
1-MZZXIHHAHM,鳳儀街16號,,鳳儀街16號,8333,,,8333,,,1960-07-14T00:00:00,1960-07-14T00:00:00,0,1,7,7,22.32178351,114.1914918
1-MZZXIHTXHM,興仁街12號,,興仁街12號,5999,,,5999,,,1959-09-25T00:00:00,1959-09-25T00:00:00,0,1,7,7,22.31940818,114.1944033
1-MZZZIHHSHM,鳳儀街12號,,鳳儀街12號,3125,,,3125,,,1960-07-14T00:00:00,1960-07-14T00:00:00,0,1,7,7,22.32168418,114.1914433
1-MZZZIHTAHM,興仁街8號,,興仁街8號,6417,,,6417,,,1960-12-07T00:00:00,1960-12-07T00:00:00,0,1,7,7,22.31950751,114.1944519
1-MZZZTHIJHM,鵬程街12號,,鵬程街12號,8391,,,8391,,,1959-10-07T00:00:00,1959-10-07T00:00:00,0,1,7,7,22.32127772,114.192375
1-MZZZZHSAHT,譚公道77號,,譚公道77號,6273,,,6273,,,1959-01-13T00:00:00,1959-01-13T00:00:00,0,1,7,7,22.3229487,114.1884539
1-OCJQQRVXRS,大潭花園,,大潭道11號,16882,39662,39662,16882,30000,30000,1985-03-05T00:00:00,1985-03-05T00:00:00,0,1,7,7,22.22548585,114.2153037
1-OFCUQRJVRU,維景山莊,,種植道19-19A號,42735,,,42735,,,1956-01-17T00:00:00,1956-01-17T00:00:00,0,1,7,4,22.26881782,114.1529092
1-OJSSQRRSOO,碧荔道33-35號,,碧荔道33-35號,20335,,,20335,,,1956-01-28T00:00:00,1956-01-28T00:00:00,0,1,7,4,22.26954369,114.1278766
1-OJUJURCSRQ,湖南街10-11號,,湖南街10-11號,12794,,,12794,,,1974-08-23T00:00:00,1974-08-23T00:00:00,0,1,7,4,22.24783086,114.1550179
1-OOCRURFERO,山市街1E號,,山市街1E號,5530,,,5530,,,1958-06-25T00:00:00,1958-06-25T00:00:00,0,1,7,7,22.28308128,114.1301425
1-OOCUURFVRO,山市街1G號,,山市街1G號,13497,,,13497,,,1958-11-03T00:00:00,1958-11-03T00:00:00,0,1,7,7,22.28293681,114.1302105
1-OODVFROARU,德輔道西216號,,德輔道西216號,15079,,,15079,,,1959-04-28T00:00:00,1959-04-28T00:00:00,0,1,7,7,22.28776226,114.1426297
1-OOFQURCORO,太白樓,,太白臺1號,15261,,,15261,,,1979-08-07T00:00:00,1979-08-07T00:00:00,0,1,7,4,22.28324418,114.1313457
1-OOFRFRVHRQ,皇后大道中372號,,皇后大道中372號,1393,,,1393,,,1967-01-26T00:00:00,1967-01-26T00:00:00,0,1,7,7,22.28597539,114.1488696
1-OOODFROYRU,德輔道西218號,,德輔道西218號,14393,,,14393,,,1959-04-28T00:00:00,1959-04-28T00:00:00,0,1,7,7,22.28773516,114.1425909
1-OOQJFRDXRQ,皇后大道西192-194號,,皇后大道西192-194號,8956,,,8956,,,1970-05-01T00:00:00,1970-05-01T00:00:00,0,1,7,4,22.28682344,114.144396
1-OOQJQRQYRS,歌賦街47號,,歌賦街47號,13399,,,13399,,,1968-05-29T00:00:00,1968-05-29T00:00:00,0,1,7,6,22.28444971,114.1519265
1-OORSURFXRO,山市街1H號,,山市街1H號,8994,,,8994,,,1958-11-03T00:00:00,1958-11-03T00:00:00,0,1,7,7,22.2829007,114.1302396
1-OOSFFROORO,卑路乍街32號,,卑路乍街32號,10951,,,10951,,,1958-06-25T00:00:00,1958-06-25T00:00:00,0,1,7,7,22.28308128,114.1301425
1-OOURFRVRRQ,皇后大道中370號,,皇后大道中370號,2751,,,2751,,,1967-01-26T00:00:00,1967-01-26T00:00:00,0,1,7,7,22.28595734,114.1489084
1-OOVCFROJRO,卑路乍街32A號,,卑路乍街32A號,11707,,,11707,,,1958-06-25T00:00:00,1958-06-25T00:00:00,0,1,7,7,22.28305418,114.130094
1-OQDOFRVSRO,皇后大道東87號,,皇后大道東87號,10534,,,10534,,,1964-06-19T00:00:00,1964-06-19T00:00:00,0,1,7,7,22.27605298,114.1699464
1-OQRQFRVXRO,皇后大道東93號,,皇后大道東93號,11223,,,11223,,,1964-06-19T00:00:00,1964-06-19T00:00:00,0,1,7,7,22.27597171,114.1700435
1-OQVUFRVRRO,皇后大道東91號,,皇后大道東91號,11948,,,11948,,,1964-06-19T00:00:00,1964-06-19T00:00:00,0,1,7,7,22.2759988,114.1700143
1-OSJDFRVARO,列堤頓道41號,,列堤頓道41號,6107,,,6107,,,1961-11-06T00:00:00,1961-11-06T00:00:00,0,1,7,7,22.28340031,114.1418933
1-OSJOFRFJRS,黃泥涌道149號,,黃泥涌道149號,9772,,,9772,,,1960-10-03T00:00:00,1960-10-03T00:00:00,0,1,7,7,22.27602593,114.1828029
1-OSRRQRJSRV,大坑道58號,,大坑道58號,23767,,,23767,,,1957-07-18T00:00:00,1957-07-18T00:00:00,0,1,7,7,22.27654,114.1927388
1-OSUOURDVRC,明頓別墅,,白建時道61-63號,19600,,,19600,,,1969-01-24T00:00:00,1969-01-24T00:00:00,0,1,7,4,22.26889985,114.1948822
1-OUFJFROSRU,伊利近街21號,,伊利近街21號,13837,,,13837,,,1969-09-13T00:00:00,1969-09-13T00:00:00,0,1,7,6,22.28210178,114.1521501
1-OVCDURFSRQ,蘇浙大廈,,北角道16號,13637,,,13637,,,1984-08-23T00:00:00,1984-08-23T00:00:00,0,1,7,7,22.29188262,114.1966512
1-SABKBPPAPE,英發大廈,,巴路士街2-4號,13348,,,13348,,,1972-05-17T00:00:00,1972-05-17T00:00:00,0,1,7,4,22.2772813,114.1764668
1-SBAGPPDJPS,銀幕街19號,,銀幕街19號,17662,,,17662,,,1967-09-13T00:00:00,1967-09-13T00:00:00,0,1,7,7,22.28383682,114.1920895
1-SBBEGPEVPA,渣華道86號,,渣華道86號,9437,,,9437,,,1957-04-05T00:00:00,1957-04-05T00:00:00,0,1,7,7,22.29193646,114.1993199
1-SBEDWPPXPS,電氣道97號,,電氣道97號,11816,,,11816,,,1966-11-04T00:00:00,1966-11-04T00:00:00,0,1,7,7,22.28504698,114.1914783
1-SBEPGPERPA,渣華道82號,,渣華道82號,10884,,,10884,,,1957-02-28T00:00:00,1957-02-28T00:00:00,0,1,7,7,22.29191841,114.1992034
1-SBEYWPPSPS,電氣道99號,,電氣道99號,13715,,,13715,,,1966-11-04T00:00:00,1966-11-04T00:00:00,0,1,7,7,22.28508311,114.1914783
1-SBKDPPDXPS,銀幕街21號,,銀幕街21號,17662,,,17662,,,1967-09-13T00:00:00,1967-09-13T00:00:00,0,1,7,7,22.28388198,114.1920798
1-SDBPWPPEPS,碧荔道59-61號,,碧荔道59-61號,6828,,,6828,,,1962-07-03T00:00:00,1962-07-03T00:00:00,0,1,7,4,22.26953408,114.126004
1-SGAEPPDAPS,筲箕灣道126號,,筲箕灣道126號,10322,,,10322,,,1964-01-09T00:00:00,1964-01-09T00:00:00,0,1,7,7,22.28164585,114.2219562
